StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q29,Q1,Q7,Q17,Q28,Q30,Q32,Q26,Q27,Q28,Q18,Q22,Q23,Q24,Q26,Q27
2018-07-26 13:32:52,2018-07-26 13:38:26,Offline,65.117.121.64,100,0,True,2018-07-26 14:44:40,R_g5ztITI7FBmxWWB,,,,,44.826705932617,-93.313201904297,,EN,Ej,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,May,26,2018,2:00-4:00 PM,Yes,,3,6,0,0,0,0
2018-07-27 09:56:12,2018-07-27 09:57:12,Offline,65.117.121.64,100,0,True,2018-07-27 10:08:57,R_oSRWEm12TAo3jnV,,,,,44.825583,-93.302745,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,July,7,2018,6:00-8:00 PM,Yes,,12,17,0,0,0,0
2018-07-27 09:54:55,2018-07-27 09:55:53,Offline,65.117.121.64,100,0,True,2018-07-27 10:08:58,R_4JwhyErwSkNMWFh,,,,,44.825579,-93.302764,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,3,July,7,2018,4:00-6:00 PM,Yes,,18,10,0,0,0,0
2018-07-27 09:53:27,2018-07-27 09:54:23,Offline,65.117.121.64,100,0,True,2018-07-27 10:08:59,R_4xLGWbd96ohsOd7,,,,,44.825579,-93.302762,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,July,5,2018,12:00-2:00 PM,Yes,,16,29,0,0,0,0
2018-07-27 09:48:42,2018-07-27 09:51:35,Offline,65.117.121.64,100,0,True,2018-07-27 10:09:00,R_4Jqw0eEI7YDuGTd,,,,,44.825579,-93.302762,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,July,5,2018,10:00-12:00 PM,Yes,,14,12,0,0,0,0
2018-07-27 09:39:38,2018-07-27 09:41:27,Offline,65.117.121.64,100,0,True,2018-07-27 10:09:02,R_2zX4BQHBWUiOpBH,,,,,44.825579,-93.302758,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,2,July,4,2018,2:00-4:00 PM,Yes,,0,2,0,0,0,0
2018-07-27 09:35:01,2018-07-27 09:36:28,Offline,65.117.121.64,100,0,True,2018-07-27 10:09:03,R_aTMm4wKJagYz6FR,,,,,44.825582,-93.302737,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,July,4,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
2018-07-27 09:29:02,2018-07-27 09:34:27,Offline,65.117.121.64,100,0,True,2018-07-27 10:09:04,R_bbddCFgVOEeVFEo,,,,,44.825637,-93.302656,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,June,14,2018,2:00-4:00 PM,Yes,,11,18,0,0,0,0
2018-07-27 09:28:00,2018-07-27 09:28:58,Offline,65.117.121.64,100,0,True,2018-07-27 10:09:06,R_f5AP0BCvmi8gC7y,,,,,44.825637,-93.302656,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,June,9,2018,2:00-4:00 PM,Yes,,1,5,0,0,0,0
2018-07-27 09:25:17,2018-07-27 09:27:30,Offline,65.117.121.64,100,0,True,2018-07-27 10:09:07,R_878Xqcp6jJPnSr0,,,,,44.825581,-93.302764,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,June,9,2018,10:00-12:00 PM,Yes,,0,3,0,0,0,0
2018-07-27 11:40:46,2018-07-27 11:42:24,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:38,R_bTMK5hZT1zE00Yf,,,,,44.825579,-93.302747,,EN,Sa,Bloomington,Bush and Normandale Lakes Regional Park,9,May,27,2018,2:00-4:00 PM,Yes,,3,3,6,0,0,0
2018-07-27 11:38:02,2018-07-27 11:39:25,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:39,R_8ZC8pPnrH3jQMbP,,,,,44.825581,-93.302702,,EN,Js,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,June,25,2018,12:00-2:00 PM,Yes,,2,5,0,0,0,0
2018-07-27 11:36:43,2018-07-27 11:37:38,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:41,R_ctMy5LEfPU3Dabo,,,,,44.82558,-93.302763,,EN,Js,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,June,25,2018,8:00-10:00 AM,Yes,,3,8,0,0,0,0
2018-07-27 11:34:18,2018-07-27 11:35:50,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:42,R_bWu9eirnvMamOXs,,,,,44.82558,-93.302763,,EN,Js,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,June,30,2018,6:00-8:00 PM,No,6/23 6 pm,6,4,0,0,0,0
2018-07-27 11:30:40,2018-07-27 11:31:35,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:43,R_0ywzIeTLQxcI07g,,,,,44.825605,-93.302698,,EN,Ej,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,June,19,2018,2:00-4:00 PM,Yes,,4,8,0,0,0,0
2018-07-27 11:26:20,2018-07-27 11:27:25,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:44,R_7hZ4jPuVZxdvxyT,,,,,44.825623,-93.302665,,EN,Js,Bloomington,Bush and Normandale Lakes Regional Park,1,July,5,2018,10:00-12:00 PM,Yes,,5,3,35,0,0,0
2018-07-27 11:23:51,2018-07-27 11:24:57,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:46,R_gPVARy4IGb2vBPu,,,,,44.825606,-93.302695,,EN,Db,Bloomington,Bush and Normandale Lakes Regional Park,1,June,4,2018,4:00-6:00 PM,Yes,,3,12,20,0,0,0
2018-07-27 11:21:59,2018-07-27 11:23:11,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:47,R_lZPMSR1LnovTasj,,,,,44.825581,-93.302669,,EN,Db,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,May,29,2018,2:00-4:00 PM,Yes,,0,1,0,0,0,0
2018-07-27 11:20:24,2018-07-27 11:21:39,Offline,65.117.121.64,100,0,True,2018-07-27 11:43:48,R_esewypCFgPLZWVp,,,,,44.825593,-93.302715,,EN,Db,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,5,May,29,2018,12:00-2:00 PM,Yes,,1,0,0,0,0,0
2018-10-03 15:24:34,2018-10-03 15:25:46,Offline,65.117.121.64,100,0,True,2018-10-03 15:32:13,R_32n1wZaBRExgL8e,,,,,44.82560600000000050613380153663456439971923828125,-93.302693000000004985849955119192600250244140625,,EN,Ej,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,5,August,12,2018,6:00-8:00 PM,Yes,,3,4,0,0,0,0
2018-10-03 15:22:08,2018-10-03 15:24:12,Offline,65.117.121.64,100,0,True,2018-10-03 15:32:14,R_gg5tOtq3qq9sTaa,,,,,44.8255989999999968631527735851705074310302734375,-93.302695999999997411578078754246234893798828125,,EN,Ej,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,2,August,11,2018,6:00-8:00 PM,Yes,,3,0,0,0,0,0
2018-10-03 15:20:29,2018-10-03 15:21:29,Offline,65.117.121.64,100,0,True,2018-10-03 15:32:15,R_i4Dk9GqURpscE4G,,,,,44.8255989999999968631527735851705074310302734375,-93.302695999999997411578078754246234893798828125,,EN,Ej,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,5,August,10,2018,8:00-10:00 AM,Yes,,1,6,0,0,0,0
2018-10-03 15:16:07,2018-10-03 15:17:36,Offline,65.117.121.64,100,0,True,2018-10-03 15:32:16,R_gkIOEgBOUw6riWO,,,,,44.8255869999999987385308486409485340118408203125,-93.3027289999999993597157299518585205078125,,EN,Ej,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,5,August,5,2018,8:00-10:00 AM,No,7/29 8 am,2,6,0,0,0,0
2018-10-03 15:14:31,2018-10-03 15:15:34,Offline,65.117.121.64,100,0,True,2018-10-03 15:32:17,R_d9YMAgqz5flzqdz,,,,,44.82558800000000331920091412030160427093505859375,-93.302727000000004409230314195156097412109375,,EN,Ej,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,5,August,4,2018,10:00-12:00 PM,Yes,,2,1,0,0,0,0
2018-10-03 15:11:28,2018-10-03 15:12:52,Offline,65.117.121.64,100,0,True,2018-10-03 15:32:19,R_2lD7QYvG4vzWUL2,,,,,44.82560000000000144382283906452357769012451171875,-93.3026760000000052741597755812108516693115234375,,EN,Ej,Bloomington,Bush and Normandale Lakes Regional Park,1,August,2,2018,10:00-12:00 PM,Yes,,3,3,11,0,0,0
2018-10-04 09:20:00,2018-10-04 09:20:53,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:28,R_5vWmF1yi6NZpnXu,,,,,44.825614000000001624357537366449832916259765625,-93.3027019999999964738890412263572216033935546875,,EN,Nd,Bloomington,Bush and Normandale Lakes Regional Park,1,September,3,2018,10:00-12:00 PM,Yes,,21,20,0,0,0,0
2018-10-04 09:18:03,2018-10-04 09:19:13,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:29,R_gC9vDqMM9NrQLCI,,,,,44.8256190000000032114257919602096080780029296875,-93.3026870000000059235389926470816135406494140625,,EN,Nd,Bloomington,Bush and Normandale Lakes Regional Park,7,August,26,2018,10:00-12:00 PM,Yes,,13,2,0,0,0,0
2018-10-04 09:11:21,2018-10-04 09:12:13,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:30,R_iIJxKR6MRSCEj4n,,,,,44.825615999999996574842953123152256011962890625,-93.3026760000000052741597755812108516693115234375,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,2,September,3,2018,8:00-10:00 AM,Yes,,3,8,0,0,0,0
2018-10-04 09:09:44,2018-10-04 09:10:44,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:31,R_ljnn0I4ajsvyP84,,,,,44.825614000000001624357537366449832916259765625,-93.30270600000000058571458794176578521728515625,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,August,25,2018,4:00-6:00 PM,Yes,,13,15,0,0,0,0
2018-10-04 09:08:03,2018-10-04 09:08:59,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:32,R_6NJ2mpV3gtSZmuv,,,,,44.82562200000000274258127319626510143280029296875,-93.3027210000000053469193517230451107025146484375,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,August,25,2018,12:00-2:00 PM,Yes,,16,20,0,0,0,0
2018-10-04 09:06:17,2018-10-04 09:07:19,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:33,R_f5qLxTiLtXIbBR4,,,,,44.8256200000000006866684998385608196258544921875,-93.3026780000000002246451913379132747650146484375,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,August,18,2018,4:00-6:00 PM,Yes,,23,11,0,0,0,0
2018-10-04 09:04:16,2018-10-04 09:05:25,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:34,R_epNKKSxRqSAE1tA,,,,,44.8256080000000025620465748943388462066650390625,-93.302727000000004409230314195156097412109375,,EN,Nd,Bloomington,Bush and Normandale Lakes Regional Park,10,August,17,2018,6:00-8:00 PM,Yes,,9,2,0,0,0,0
2018-10-04 09:00:10,2018-10-04 09:01:26,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:35,R_bpDJSdoM9Vqekl8,,,,,44.825614999999999099600245244801044464111328125,-93.3027009999999989986463333480060100555419921875,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,3,August,17,2018,8:00-10:00 AM,Yes,,8,14,0,0,0,0
2018-10-04 08:54:52,2018-10-04 08:57:28,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:36,R_gOXKX6buRoEKZiw,,,,,44.82561799999999863075572648085653781890869140625,-93.302695999999997411578078754246234893798828125,,EN,Nd,Bloomington,Bush and Normandale Lakes Regional Park,5,August,10,2018,4:00-6:00 PM,Yes,,0,0,36,0,0,0
2018-10-04 08:53:19,2018-10-04 08:54:31,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:37,R_3w7pbPuMGhiOmlP,,,,,44.82562399999999769306668895296752452850341796875,-93.3026849999999967621988616883754730224609375,,EN,Nd,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,August,2,2018,8:00-10:00 AM,Yes,,6,1,0,0,0,0
2018-10-03 16:25:12,2018-10-04 08:52:50,Offline,65.117.121.64,100,0,True,2018-10-04 09:21:38,R_dfKola3KhT1cW1N,,,,,44.82558900000000079444362199865281581878662109375,-93.3027260000000069339876063168048858642578125,,EN,Nd,Bloomington,Bush and Normandale Lakes Regional Park,8,July,29,2018,6:00-8:00 PM,Yes,,3,4,0,0,0,0
2018-10-05 10:10:57,2018-10-05 10:12:38,Offline,65.117.121.64,100,0,True,2018-10-05 10:15:52,R_0w5gi9CsHpYb3be,,,,,44.82560500000000303089109365828335285186767578125,-93.3027299999999968349584378302097320556640625,,EN,Sa,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,2,August,27,2018,12:00-2:00 PM,Yes,,3,6,0,0,0,0
2018-10-05 10:07:34,2018-10-05 10:10:28,Offline,65.117.121.64,100,0,True,2018-10-05 10:15:53,R_hBWIkyTAjelfx6S,,,,,44.82561799999999863075572648085653781890869140625,-93.3026859999999942374415695667266845703125,,EN,Sa,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,5,August,26,2018,12:00-2:00 PM,Yes,,4,5,0,0,0,0
2018-10-05 10:06:18,2018-10-05 10:07:08,Offline,65.117.121.64,100,0,True,2018-10-05 10:15:54,R_5dqlM2JMJBkb2o2,,,,,44.82561299999999704368747188709676265716552734375,-93.3027100000000046975401346571743488311767578125,,EN,Sa,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,August,26,2018,6:00-8:00 PM,Yes,,3,6,0,0,0,0
2018-10-05 10:03:49,2018-10-05 10:06:01,Offline,65.117.121.64,100,0,True,2018-10-05 10:15:55,R_4uaoBhUVNZKqSnu,,,,,44.82561100000000209320205613039433956146240234375,-93.3027249999999952478901832364499568939208984375,,EN,Sa,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,3,August,26,2018,4:00-6:00 PM,Yes,,2,5,0,0,0,0
2018-10-05 10:00:58,2018-10-05 10:02:27,Offline,65.117.121.64,100,1,True,2018-10-05 10:15:57,R_nN7feobfj2sO8GL,,,,,44.825614999999999099600245244801044464111328125,-93.3026919999999932997525320388376712799072265625,,EN,Sa,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,1,August,19,2018,12:00-2:00 PM,Yes,,15,21,0,0,0,0
2018-10-05 09:57:25,2018-10-05 10:00:30,Offline,65.117.121.64,100,0,True,2018-10-05 10:15:58,R_2MVt4eYnxkaAdFX,,,,,44.8256200000000006866684998385608196258544921875,-93.30266199999999798819771967828273773193359375,,EN,Sa,Bloomington,Nokomis-Minnesota River Bluffs Regional Trail,4,August,15,2018,6:00-8:00 PM,Yes,,15,18,0,0,0,0
2018-10-05 09:55:40,2018-10-05 09:57:03,Offline,65.117.121.64,100,0,True,2018-10-05 10:16:00,R_d68UR3M5ivl104H,,,,,44.82560600000000050613380153663456439971923828125,-93.3027450000000015961632016114890575408935546875,,EN,Js,Bloomington,Bush and Normandale Lakes Regional Park,4,August,25,2018,6:00-8:00 PM,Yes,,22,30,4,0,0,0
2018-10-05 09:52:57,2018-10-05 09:55:19,Offline,65.117.121.64,100,0,True,2018-10-05 10:16:01,R_1s4wxHAN72tQG0x,,,,,44.8256020000000034997356124222278594970703125,-93.302740999999997484337654896080493927001953125,,EN,Nd,Bloomington,Bush and Normandale Lakes Regional Park,1,August,15,2018,4:00-6:00 PM,Yes,,15,22,0,0,0,0
