StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q29,Q1,Q8,Q17,Q17,Q19,Q21,Q26,Q27,Q28,Q21,Q22,Q23,Q24,Q26,Q27
2018-06-23 18:24:11,2018-06-23 18:24:51,Offline,173.17.30.75,100,0,True,2018-06-23 18:24:55,R_6OB5AavshqlaADw,,,,,44.845137,-93.556007,,EN,AW,Carver County,Southwest Regional Trail,2,June,23,2018,2:00-4:00 PM,Yes,,19,11,0,0,0,0
2018-06-23 18:23:21,2018-06-23 18:24:06,Offline,173.17.30.75,100,0,True,2018-06-23 18:24:56,R_mdrTmMGh5vCCBM9,,,,,44.845309,-93.555842,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,8,June,23,2018,2:00-4:00 PM,Yes,,1,0,0,0,0,0
2018-06-24 13:19:59,2018-06-24 13:22:04,Offline,173.17.30.75,100,0,True,2018-06-24 13:22:11,R_ipKwA5HBH1tko6b,,,,,44.845115,-93.556061,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,June,24,2018,10:00-12:00 PM,Yes,,0,0,50,0,0,0
2018-06-25 14:58:27,2018-06-25 14:59:39,Offline,173.17.30.75,100,0,True,2018-06-25 14:59:44,R_exd02NbemEJN7H1,,,,,44.84525,-93.556053,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,2,June,25,2018,10:00-12:00 PM,Yes,,5,2,0,0,0,0
2018-06-25 15:00:21,2018-06-25 15:01:04,Offline,173.17.30.75,100,0,True,2018-06-25 15:01:09,R_mdHCRlMh6TffkQN,,,,,44.845137,-93.555978,,EN,AW,Carver County,Southwest Regional Trail,2,June,25,2018,12:00-2:00 PM,Yes,,12,17,0,0,0,0
2018-07-01 18:45:56,2018-07-01 18:46:56,Offline,173.17.30.75,100,0,True,2018-07-01 18:47:02,R_2gZ452pUmH6Pom7,,,,,44.845137,-93.556046,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,6,June,30,2018,6:00-8:00 PM,Yes,,0,10,0,0,0,0
2018-07-01 18:44:01,2018-07-01 18:45:51,Offline,173.17.30.75,100,0,True,2018-07-01 18:47:03,R_59Xs2bNGLZSmcNK,,,,,44.845188,-93.555978,,EN,AW,Carver County,Southwest Regional Trail,2,June,30,2018,4:00-6:00 PM,Yes,,4,1,0,0,0,0
2018-07-03 16:37:33,2018-07-03 16:39:39,Offline,173.17.30.75,100,0,True,2018-07-03 16:39:45,R_gBHq7lUNLKNmN2b,,,,,44.845126,-93.556038,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,July,2,2018,8:00-10:00 AM,Yes,,0,45,0,0,0,0
2018-07-03 16:35:32,2018-07-03 16:36:32,Offline,173.17.30.75,100,0,True,2018-07-03 16:39:45,R_npJkPZL9sLNFrpX,,,,,44.845141,-93.55605,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,8,July,2,2018,6:00-8:00 PM,Yes,,3,1,0,0,0,0
2018-07-03 16:34:09,2018-07-03 16:35:17,Offline,173.17.30.75,100,0,True,2018-07-03 16:39:46,R_5pvB4scPgNCJRDw,,,,,44.845225,-93.555988,,EN,AW,Carver County,Southwest Regional Trail,2,July,2,2018,4:00-6:00 PM,Yes,,4,11,0,0,0,0
2018-07-10 10:59:51,2018-07-10 11:00:29,Offline,173.17.30.75,100,0,True,2018-07-10 11:00:40,R_1Z81NYU9QT3wgmz,,,,,44.845121,-93.556035,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,1,July,7,2018,12:00-2:00 PM,Yes,,5,7,0,0,0,0
2018-07-10 10:58:58,2018-07-10 10:59:42,Offline,173.17.30.75,100,0,True,2018-07-10 11:00:41,R_jwZZH7xN4jOpU56,,,,,44.845117,-93.556036,,EN,AW,Carver County,Southwest Regional Trail,4,July,7,2018,2:00-4:00 PM,Yes,,1,0,0,0,0,0
2018-07-10 10:58:06,2018-07-10 10:58:51,Offline,173.17.30.75,100,0,True,2018-07-10 11:00:42,R_0xmifzfbQ7P2yfJ,,,,,44.84507,-93.556045,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,July,7,2018,6:00-8:00 PM,Yes,,0,0,37,0,0,0
2018-07-10 10:57:07,2018-07-10 10:58:00,Offline,173.17.30.75,100,0,True,2018-07-10 11:00:43,R_6bg3VENwJMllks2,,,,,44.845629,-93.555623,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,July,8,2018,4:00-6:00 PM,Yes,,0,0,61,0,0,0
2018-07-11 10:27:27,2018-07-11 10:28:09,Offline,173.17.30.75,100,0,True,2018-07-11 10:28:13,R_9I1FoeH4Yasko4h,,,,,44.845155,-93.556125,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,July,11,2018,8:00-10:00 AM,Yes,,0,0,27,0,0,0
2018-07-18 10:45:53,2018-07-18 10:47:28,Offline,156.99.124.166,100,0,True,2018-07-18 10:52:48,R_38NNHCPKs8ti7MI,,,,,44.805404663086,-93.624801635742,,EN,AH,Carver County,Baylor Regional Park,1,July,7,2018,10:00-12:00 PM,Yes,,0,0,8,0,0,0
2018-07-18 10:44:08,2018-07-18 10:45:50,Offline,156.99.124.166,100,0,True,2018-07-18 10:52:49,R_2qwu49JKSZrm1wU,,,,,44.805404663086,-93.624801635742,,EN,AH,Carver County,Lake Waconia Regional Park,1,July,7,2018,12:00-2:00 PM,Yes,,0,2,63,0,0,0
2018-07-18 10:43:19,2018-07-18 10:44:05,Offline,156.99.124.166,100,0,True,2018-07-18 10:52:50,R_kvGBmI8TmMqaHE3,,,,,44.805404663086,-93.624801635742,,EN,AH,Carver County,Dakota Rail Regional Trail,8,June,5,2018,2:00-4:00 PM,Yes,,22,2,0,0,0,0
2018-07-18 10:42:06,2018-07-18 10:43:03,Offline,156.99.124.166,100,0,True,2018-07-18 10:52:50,R_4l2A6NsaWwtPQtu,,,,,44.805404663086,-93.624801635742,,EN,AH,Carver County,Southwest Regional Trail,2,May,29,2018,12:00-2:00 PM,Yes,,8,15,0,0,0,0
2018-07-18 10:40:36,2018-07-18 10:41:59,Offline,156.99.124.166,100,0,True,2018-07-18 10:52:51,R_l2BFECxYqINA4kz,,,,,44.805404663086,-93.624801635742,,EN,AH,Carver County,Minnesota River Bluffs Regional Trail,2,May,29,2018,2:00-4:00 PM,Yes,,0,2,0,0,0,0
2018-07-18 10:38:47,2018-07-18 10:40:33,Offline,156.99.124.166,100,0,True,2018-07-18 10:52:52,R_bUy1lOaTD4HmeKk,,,,,44.805404663086,-93.624801635742,,EN,AH,Carver County,Lake Minnewashta Regional Park,1,June,21,2018,12:00-2:00 PM,Yes,,0,0,37,0,0,0
2018-07-18 13:54:26,2018-07-18 13:55:06,Offline,173.17.30.75,100,0,True,2018-07-18 13:55:11,R_cCkMqLlS6MIKahS,,,,,44.845143,-93.556102,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,1,July,15,2018,6:00-8:00 PM,Yes,,5,5,0,0,0,0
2018-07-18 13:53:33,2018-07-18 13:54:16,Offline,173.17.30.75,100,0,True,2018-07-18 13:55:12,R_5T4byEL156LiFGj,,,,,44.845196,-93.556074,,EN,AW,Carver County,Southwest Regional Trail,2,July,15,2018,4:00-6:00 PM,Yes,,13,14,0,0,0,0
2018-07-30 16:56:11,2018-07-30 16:57:20,Offline,67.4.7.86,100,0,True,2018-07-30 16:57:40,R_nrJ5RqrN8nEkqRp,,,,,44.761337,-94.141504,,EN,AH,Carver County,Lake Minnewashta Regional Park,1,July,28,2018,4:00-6:00 PM,Yes,,0,0,66,0,0,0
2018-08-15 13:14:37,2018-08-15 13:15:35,Offline,173.17.30.75,100,0,True,2018-08-15 13:15:54,R_9pa4KNacamth35K,,,,,44.845142,-93.556064,,EN,AW,Carver County,Southwest Regional Trail,1,August,10,2018,6:00-8:00 PM,Yes,,6,2,0,0,0,0
2018-08-15 13:13:26,2018-08-15 13:14:04,Offline,173.17.30.75,100,0,True,2018-08-15 13:15:56,R_elyiaUUfWIEs6zE,,,,,44.845132,-93.556032,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,2,August,10,2018,4:00-6:00 PM,Yes,,5,7,0,0,0,0
2018-08-15 13:11:56,2018-08-15 13:12:50,Offline,173.17.30.75,100,0,True,2018-08-15 13:15:57,R_ma0hDnlUtWxS8cA,,,,,44.845131,-93.556032,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,August,10,2018,10:00-12:00 PM,Yes,,0,0,44,0,0,0
2018-08-15 13:08:32,2018-08-15 13:09:15,Offline,173.17.30.75,100,0,True,2018-08-15 13:15:58,R_gq4xlmNjjKBPuUG,,,,,44.845149,-93.556046,,EN,AW,Carver County,Southwest Regional Trail,4,August,9,2018,12:00-2:00 PM,Yes,,2,0,0,0,0,0
2018-08-15 13:07:23,2018-08-15 13:08:13,Offline,173.17.30.75,100,0,True,2018-08-15 13:15:59,R_eBs6ycziJsyKzVb,,,,,44.845149,-93.556046,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,3,August,9,2018,10:00-12:00 PM,Yes,,0,2,0,0,0,0
2018-08-15 13:05:35,2018-08-15 13:06:21,Offline,173.17.30.75,100,0,True,2018-08-15 13:16:00,R_1OMb1pv1xusxCpg,,,,,44.845127,-93.556032,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,2,August,4,2018,10:00-12:00 PM,Yes,,0,2,0,0,0,0
2018-08-15 13:04:31,2018-08-15 13:05:30,Offline,173.17.30.75,100,0,True,2018-08-15 13:16:01,R_aEptOm491W8Bgdo,,,,,44.845129,-93.556031,,EN,AW,Carver County,Southwest Regional Trail,1,August,4,2018,8:00-10:00 AM,Yes,,0,7,0,0,0,0
2018-08-15 13:03:29,2018-08-15 13:04:12,Offline,173.17.30.75,100,0,True,2018-08-15 13:16:02,R_lBQyQw667mir7iD,,,,,44.845146,-93.55603,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,8,August,1,2018,10:00-12:00 PM,Yes,,1,1,0,0,0,0
2018-08-15 13:00:20,2018-08-15 13:02:35,Offline,173.17.30.75,100,0,True,2018-08-15 13:16:04,R_n0KqTTao5XiM7dg,,,,,44.845202,-93.556038,,EN,AW,Carver County,Southwest Regional Trail,1,August,1,2018,8:00-10:00 AM,Yes,,0,4,0,0,0,0
2018-09-28 19:06:02,2018-09-28 19:08:33,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:35,R_hkEgsUBHn1rsJ6B,,,,,44.845090999999996483893482945859432220458984375,-93.5560420000000050322341849096119403839111328125,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,August,31,2018,6:00-8:00 PM,Yes,,0,0,24,0,0,0
2018-09-28 19:04:46,2018-09-28 19:05:50,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:36,R_n7yOo25cKypiHVR,,,,,44.84508600000000200225258595310151576995849609375,-93.556049000000001569787855260074138641357421875,,EN,AW,Carver County,Baylor Regional Park,1,August,29,2018,6:00-8:00 PM,Yes,,2,0,5,0,0,0
2018-09-28 19:03:51,2018-09-28 19:04:37,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:37,R_gRio1uNELQX6pTQ,,,,,44.8450270000000017489583115093410015106201171875,-93.55613099999999349165591411292552947998046875,,EN,AW,Carver County,Southwest Regional Trail,1,September,1,2018,4:00-6:00 PM,Yes,,14,2,0,0,0,0
2018-09-28 19:03:00,2018-09-28 19:03:46,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:37,R_2Q4NHxCpWdkZGYV,,,,,44.8450270000000017489583115093410015106201171875,-93.55613099999999349165591411292552947998046875,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,6,September,1,2018,8:00-10:00 AM,Yes,,1,9,0,0,0,0
2018-09-28 19:01:53,2018-09-28 19:02:54,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:38,R_gcDoKssMKTmsDpA,,,,,44.84500799999999998135535861365497112274169921875,-93.5561569999999989022398949600756168365478515625,,EN,AW,Carver County,Southwest Regional Trail,2,September,3,2018,8:00-10:00 AM,Yes,,19,17,0,0,0,0
2018-09-28 19:00:46,2018-09-28 19:01:45,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:39,R_7kZeDw1qsRIJGc6,,,,,44.84500899999999745659806649200618267059326171875,-93.5561550000000039517544792033731937408447265625,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,September,3,2018,10:00-12:00 PM,Yes,,0,0,86,0,0,0
2018-09-28 18:54:10,2018-09-28 18:55:09,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:40,R_1leNhnfQZ8OWNOV,,,,,44.845021000000002686647349037230014801025390625,-93.556104000000004816683940589427947998046875,,EN,AW,Carver County,Baylor Regional Park,1,August,30,2018,6:00-8:00 PM,Yes,,2,0,5,0,0,0
2018-09-28 18:53:14,2018-09-28 18:54:04,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:41,R_b38mmeqbbgb2zAZ,,,,,44.84502400000000221780283027328550815582275390625,-93.5561050000000022919266484677791595458984375,,EN,AW,Carver County,Minnesota River Bluffs Regional Trail,6,August,27,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
2018-09-28 18:51:34,2018-09-28 18:53:04,Offline,173.17.30.75,100,0,True,2018-09-28 19:09:42,R_iTRpCD1XslSGAKU,,,,,44.84502400000000221780283027328550815582275390625,-93.5561050000000022919266484677791595458984375,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,August,26,2018,2:00-4:00 PM,Yes,,37,3,0,0,0,0
