Park_or_trail_name,Park_trail_id,Entrance_name,Entrance_id,Start_time,Usage_class
Cedar Lake Regional Trail,41,Kenwood and Penn Avenue Trail Access,5,06:00 PM,High
Cedar Lake Regional Trail,41,Spring Lake Entrance,6,08:00 AM,High
Cedar Lake Regional Trail,41,Spring Lake Entrance,6,10:00 AM,Medium
Cedar Lake Regional Trail,41,Spring Lake Entrance,6,12:00 PM,Medium
Cedar Lake Regional Trail,41,Spring Lake Entrance,6,02:00 PM,Medium
Cedar Lake Regional Trail,41,Spring Lake Entrance,6,04:00 PM,High
Cedar Lake Regional Trail,41,Spring Lake Entrance,6,06:00 PM,High
Cedar Lake Regional Trail,41,Dunwoody and Bryn Mawr Bridge Entrance,7,08:00 AM,High
Cedar Lake Regional Trail,41,Dunwoody and Bryn Mawr Bridge Entrance,7,10:00 AM,Medium
Cedar Lake Regional Trail,41,Dunwoody and Bryn Mawr Bridge Entrance,7,12:00 PM,Medium
Cedar Lake Regional Trail,41,Dunwoody and Bryn Mawr Bridge Entrance,7,02:00 PM,Medium
Cedar Lake Regional Trail,41,Dunwoody and Bryn Mawr Bridge Entrance,7,04:00 PM,High
Cedar Lake Regional Trail,41,Dunwoody and Bryn Mawr Bridge Entrance,7,06:00 PM,High
Cedar Lake Regional Trail,41,Glenwood Avenue/North 12th Street Access,8,08:00 AM,Medium
Cedar Lake Regional Trail,41,Glenwood Avenue/North 12th Street Access,8,10:00 AM,Medium
Cedar Lake Regional Trail,41,Glenwood Avenue/North 12th Street Access,8,12:00 PM,Medium
Cedar Lake Regional Trail,41,Glenwood Avenue/North 12th Street Access,8,02:00 PM,Medium
Cedar Lake Regional Trail,41,Glenwood Avenue/North 12th Street Access,8,04:00 PM,Medium
Cedar Lake Regional Trail,41,Glenwood Avenue/North 12th Street Access,8,06:00 PM,Medium
Cedar Lake Regional Trail,41,Azine Way Entrance,10,08:00 AM,Medium
Cedar Lake Regional Trail,41,Azine Way Entrance,10,10:00 AM,Medium
Cedar Lake Regional Trail,41,Azine Way Entrance,10,12:00 PM,Medium
Cedar Lake Regional Trail,41,Azine Way Entrance,10,02:00 PM,Medium
Cedar Lake Regional Trail,41,Azine Way Entrance,10,04:00 PM,Medium
Cedar Lake Regional Trail,41,Azine Way Entrance,10,06:00 PM,Medium
Cedar Lake Regional Trail,41,North Washington to 5th Street North,11,08:00 AM,Low
Cedar Lake Regional Trail,41,North Washington to 5th Street North,11,10:00 AM,Low
Cedar Lake Regional Trail,41,North Washington to 5th Street North,11,12:00 PM,Low
Cedar Lake Regional Trail,41,North Washington to 5th Street North,11,02:00 PM,Low
Cedar Lake Regional Trail,41,North Washington to 5th Street North,11,04:00 PM,Low
Cedar Lake Regional Trail,41,North Washington to 5th Street North,11,06:00 PM,Low
Cedar Lake Regional Trail,41,West River Parkway Entrance,13,08:00 AM,High
Cedar Lake Regional Trail,41,West River Parkway Entrance,13,10:00 AM,High
Cedar Lake Regional Trail,41,West River Parkway Entrance,13,12:00 PM,Medium
Cedar Lake Regional Trail,41,West River Parkway Entrance,13,02:00 PM,Medium
Cedar Lake Regional Trail,41,West River Parkway Entrance,13,04:00 PM,High
Cedar Lake Regional Trail,41,West River Parkway Entrance,13,06:00 PM,High
Cedar Lake Regional Trail,41,Kenilworth and Cedar Lake Trails Intersection,14,08:00 AM,High
Cedar Lake Regional Trail,41,Kenilworth and Cedar Lake Trails Intersection,14,10:00 AM,High
Cedar Lake Regional Trail,41,Kenilworth and Cedar Lake Trails Intersection,14,12:00 PM,Medium
Cedar Lake Regional Trail,41,Kenilworth and Cedar Lake Trails Intersection,14,02:00 PM,Medium
Cedar Lake Regional Trail,41,Kenilworth and Cedar Lake Trails Intersection,14,04:00 PM,High
Cedar Lake Regional Trail,41,Kenilworth and Cedar Lake Trails Intersection,14,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs East,1,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs East,1,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs East,1,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs East,1,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs East,1,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs East,1,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street:  Third Avenue Southeast to 125 Main Street Southeast (or Aster Café),3,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street:  Third Avenue Southeast to 125 Main Street Southeast (or Aster Café),3,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street:  Third Avenue Southeast to 125 Main Street Southeast (or Aster Café),3,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street:  Third Avenue Southeast to 125 Main Street Southeast (or Aster Café),3,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street:  Third Avenue Southeast to 125 Main Street Southeast (or Aster Café),3,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street:  Third Avenue Southeast to 125 Main Street Southeast (or Aster Café),3,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Boom Island - Canoe/Kayak landing,4,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Boom Island - Canoe/Kayak landing,4,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Boom Island - Canoe/Kayak landing,4,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Boom Island - Canoe/Kayak landing,4,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Boom Island - Canoe/Kayak landing,4,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,Boom Island - Canoe/Kayak landing,4,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Plymouth Avenue,5,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Plymouth Avenue,5,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Plymouth Avenue,5,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Plymouth Avenue,5,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Plymouth Avenue,5,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,Plymouth Avenue,5,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,North 4th Avenue/West River Parkway,6,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,North 4th Avenue/West River Parkway,6,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,North 4th Avenue/West River Parkway,6,12:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,North 4th Avenue/West River Parkway,6,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,North 4th Avenue/West River Parkway,6,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,North 4th Avenue/West River Parkway,6,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Avenue Bridge Stairway/Ramp,7,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Avenue Bridge Stairway/Ramp,7,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Avenue Bridge Stairway/Ramp,7,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Avenue Bridge Stairway/Ramp,7,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Avenue Bridge Stairway/Ramp,7,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Avenue Bridge Stairway/Ramp,7,06:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,"Mill Ruins Park - Parking lot, lower level (near river)",10,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,"Mill Ruins Park - Parking lot, lower level (near river)",10,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,"Mill Ruins Park - Parking lot, lower level (near river)",10,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,"Mill Ruins Park - Parking lot, lower level (near river)",10,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,"Mill Ruins Park - Parking lot, lower level (near river)",10,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,"Mill Ruins Park - Parking lot, lower level (near river)",10,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,East Bank Stone Arch Bridge Entrance,11,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,East Bank Stone Arch Bridge Entrance,11,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,East Bank Stone Arch Bridge Entrance,11,12:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,East Bank Stone Arch Bridge Entrance,11,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,East Bank Stone Arch Bridge Entrance,11,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,East Bank Stone Arch Bridge Entrance,11,06:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Merriam Street to Hennepin Avenue along Main Street East Bank,12,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Merriam Street to Hennepin Avenue along Main Street East Bank,12,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Merriam Street to Hennepin Avenue along Main Street East Bank,12,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Merriam Street to Hennepin Avenue along Main Street East Bank,12,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Merriam Street to Hennepin Avenue along Main Street East Bank,12,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Merriam Street to Hennepin Avenue along Main Street East Bank,12,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,11th Avenue South and West River Parkway,13,08:00 AM,High
Central Mississippi Riverfront Regional Park,42,11th Avenue South and West River Parkway,13,10:00 AM,High
Central Mississippi Riverfront Regional Park,42,11th Avenue South and West River Parkway,13,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,11th Avenue South and West River Parkway,13,02:00 PM,High
Central Mississippi Riverfront Regional Park,42,11th Avenue South and West River Parkway,13,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,11th Avenue South and West River Parkway,13,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs West,17,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs West,17,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs West,17,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs West,17,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs West,17,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,Hennepin Bluffs West,17,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street:  125 Main Street Southeast (or Aster Café) to Central Avenue Bridge,18,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street:  125 Main Street Southeast (or Aster Café) to Central Avenue Bridge,18,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street:  125 Main Street Southeast (or Aster Café) to Central Avenue Bridge,18,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street:  125 Main Street Southeast (or Aster Café) to Central Avenue Bridge,18,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street:  125 Main Street Southeast (or Aster Café) to Central Avenue Bridge,18,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street:  125 Main Street Southeast (or Aster Café) to Central Avenue Bridge,18,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main strEET: Central Avenue Bridge to Wilde Roast Café,19,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main strEET: Central Avenue Bridge to Wilde Roast Café,19,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main strEET: Central Avenue Bridge to Wilde Roast Café,19,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main strEET: Central Avenue Bridge to Wilde Roast Café,19,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Main strEET: Central Avenue Bridge to Wilde Roast Café,19,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main strEET: Central Avenue Bridge to Wilde Roast Café,19,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street: 518 North Hennepin to Merriam Street East Bank,20,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street: 518 North Hennepin to Merriam Street East Bank,20,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street: 518 North Hennepin to Merriam Street East Bank,20,12:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street: 518 North Hennepin to Merriam Street East Bank,20,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Main Street: 518 North Hennepin to Merriam Street East Bank,20,04:00 PM,High
Central Mississippi Riverfront Regional Park,42,Main Street: 518 North Hennepin to Merriam Street East Bank,20,06:00 PM,High
Central Mississippi Riverfront Regional Park,42,Cedar Lake Trail Entrance and West River Parkway,21,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Cedar Lake Trail Entrance and West River Parkway,21,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Cedar Lake Trail Entrance and West River Parkway,21,12:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Cedar Lake Trail Entrance and West River Parkway,21,02:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Cedar Lake Trail Entrance and West River Parkway,21,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Cedar Lake Trail Entrance and West River Parkway,21,06:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,"Hennepin Avenue Bridge, Nicollet Island Inn Side",22,08:00 AM,Low
Central Mississippi Riverfront Regional Park,42,"Hennepin Avenue Bridge, Nicollet Island Inn Side",22,10:00 AM,Low
Central Mississippi Riverfront Regional Park,42,"Hennepin Avenue Bridge, Nicollet Island Inn Side",22,12:00 PM,Low
Central Mississippi Riverfront Regional Park,42,"Hennepin Avenue Bridge, Nicollet Island Inn Side",22,02:00 PM,Low
Central Mississippi Riverfront Regional Park,42,"Hennepin Avenue Bridge, Nicollet Island Inn Side",22,04:00 PM,Low
Central Mississippi Riverfront Regional Park,42,"Hennepin Avenue Bridge, Nicollet Island Inn Side",22,06:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Wilder Street and West Island Avenue,23,08:00 AM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Wilder Street and West Island Avenue,23,10:00 AM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Wilder Street and West Island Avenue,23,12:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Wilder Street and West Island Avenue,23,02:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Wilder Street and West Island Avenue,23,04:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Wilder Street and West Island Avenue,23,06:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Parking lot near Railroad Tracks,24,08:00 AM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Parking lot near Railroad Tracks,24,10:00 AM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Parking lot near Railroad Tracks,24,12:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Parking lot near Railroad Tracks,24,02:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Parking lot near Railroad Tracks,24,04:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Nicollet Island - Parking lot near Railroad Tracks,24,06:00 PM,Low
Central Mississippi Riverfront Regional Park,42,B.F. Nelson - Parking Lot,25,08:00 AM,Low
Central Mississippi Riverfront Regional Park,42,B.F. Nelson - Parking Lot,25,10:00 AM,Low
Central Mississippi Riverfront Regional Park,42,B.F. Nelson - Parking Lot,25,12:00 PM,Low
Central Mississippi Riverfront Regional Park,42,B.F. Nelson - Parking Lot,25,02:00 PM,Low
Central Mississippi Riverfront Regional Park,42,B.F. Nelson - Parking Lot,25,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,B.F. Nelson - Parking Lot,25,06:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,Bike/Ped Path South of Plymouth Avenue Bridge,26,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,Bike/Ped Path South of Plymouth Avenue Bridge,26,10:00 AM,Low
Central Mississippi Riverfront Regional Park,42,Bike/Ped Path South of Plymouth Avenue Bridge,26,12:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Bike/Ped Path South of Plymouth Avenue Bridge,26,02:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Bike/Ped Path South of Plymouth Avenue Bridge,26,04:00 PM,Low
Central Mississippi Riverfront Regional Park,42,Bike/Ped Path South of Plymouth Avenue Bridge,26,06:00 PM,Low
Central Mississippi Riverfront Regional Park,42,10th Avenue Bridge and West River Parkway,27,08:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,10th Avenue Bridge and West River Parkway,27,10:00 AM,Medium
Central Mississippi Riverfront Regional Park,42,10th Avenue Bridge and West River Parkway,27,12:00 PM,Low
Central Mississippi Riverfront Regional Park,42,10th Avenue Bridge and West River Parkway,27,02:00 PM,Low
Central Mississippi Riverfront Regional Park,42,10th Avenue Bridge and West River Parkway,27,04:00 PM,Medium
Central Mississippi Riverfront Regional Park,42,10th Avenue Bridge and West River Parkway,27,06:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar/Brownie Bridge,1,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar/Brownie Bridge,1,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar/Brownie Bridge,1,12:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar/Brownie Bridge,1,02:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar/Brownie Bridge,1,04:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar/Brownie Bridge,1,06:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar Point,2,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar Point,2,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar Point,2,12:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar Point,2,02:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar Point,2,04:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar Point,2,06:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - Midpoint,3,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar - Midpoint,3,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar - Midpoint,3,12:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - Midpoint,3,02:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - Midpoint,3,04:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - Midpoint,3,06:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - South,4,08:00 AM,High
Minneapolis Chain of Lakes Regional Park,43,Cedar - South,4,10:00 AM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - South,4,04:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Cedar - South,4,06:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Cedar - East Beach,5,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar - East Beach,5,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Cedar - East Beach,5,12:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - East Beach,5,02:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - East Beach,5,04:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Cedar - East Beach,5,06:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Franklin,6,08:00 AM,Medium
Minneapolis Chain of Lakes Regional Park,43,Isles - Franklin,6,10:00 AM,Medium
Minneapolis Chain of Lakes Regional Park,43,Isles - Franklin,6,12:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Isles - Franklin,6,02:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Isles - Franklin,6,04:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Isles - Franklin,6,06:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Isles - Oliver Place,7,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Oliver Place,7,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Oliver Place,7,12:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Oliver Place,7,02:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Oliver Place,7,04:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Oliver Place,7,06:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Penn,8,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Penn,8,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Penn,8,12:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Penn,8,02:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Penn,8,04:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Penn,8,06:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - Kenilworth Bridge,10,08:00 AM,Medium
Minneapolis Chain of Lakes Regional Park,43,Isles - Kenilworth Bridge,10,10:00 AM,Medium
Minneapolis Chain of Lakes Regional Park,43,Isles - Kenilworth Bridge,10,04:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Isles - Kenilworth Bridge,10,06:00 PM,High
Minneapolis Chain of Lakes Regional Park,43,Isles - West 28th Street,11,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 28th Street,11,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 28th Street,11,04:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Isles - West 28th Street,11,06:00 PM,Medium
Minneapolis Chain of Lakes Regional Park,43,Isles - James,12,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - James,12,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - James,12,12:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - James,12,02:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - James,12,04:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - James,12,06:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 27th Street,13,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 27th Street,13,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 27th Street,13,12:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 27th Street,13,02:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 27th Street,13,04:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles - West 27th Street,13,06:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 26th Street - Euclid Place,14,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 26th Street - Euclid Place,14,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 26th Street - Euclid Place,14,12:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 26th Street - Euclid Place,14,02:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 26th Street - Euclid Place,14,04:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 26th Street - Euclid Place,14,06:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - West 25th,15,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - West 25th,15,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - West 25th,15,12:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - West 25th,15,02:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - West 25th,15,04:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - West 25th,15,06:00 PM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - Franklin,16,08:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - Franklin,16,10:00 AM,Low
Minneapolis Chain of Lakes Regional Park,43,Isles/West 22nd - Franklin,16,12:00 PM,Low
