Park_or_trail_name,Park_trail_id,Entrance_name,Entrance_id,Start_time,Usage_class
Scott County Regional Trail,38,NA,20,02:00 PM,Low
Scott County Regional Trail,38,NA,20,04:00 PM,Low
Scott County Regional Trail,38,NA,20,06:00 PM,Low
Scott County Regional Trail,38,NA,21,08:00 AM,Low
Scott County Regional Trail,38,NA,21,10:00 AM,Low
Scott County Regional Trail,38,NA,21,12:00 PM,Low
Scott County Regional Trail,38,NA,21,02:00 PM,Low
Scott County Regional Trail,38,NA,21,04:00 PM,Low
Scott County Regional Trail,38,NA,21,06:00 PM,Low
Scott County Regional Trail,38,NA,22,08:00 AM,Low
Scott County Regional Trail,38,NA,22,10:00 AM,Low
Scott County Regional Trail,38,NA,22,12:00 PM,Low
Scott County Regional Trail,38,NA,22,02:00 PM,Low
Scott County Regional Trail,38,NA,22,04:00 PM,Low
Scott County Regional Trail,38,NA,22,06:00 PM,Low
Scott County Regional Trail,38,NA,23,08:00 AM,Low
Scott County Regional Trail,38,NA,23,10:00 AM,Low
Scott County Regional Trail,38,NA,23,12:00 PM,Low
Scott County Regional Trail,38,NA,23,02:00 PM,Low
Scott County Regional Trail,38,NA,23,04:00 PM,Low
Scott County Regional Trail,38,NA,23,06:00 PM,Low
Scott County Regional Trail,38,NA,24,08:00 AM,Low
Scott County Regional Trail,38,NA,24,10:00 AM,Low
Scott County Regional Trail,38,NA,24,12:00 PM,Low
Scott County Regional Trail,38,NA,24,02:00 PM,Low
Scott County Regional Trail,38,NA,24,04:00 PM,Low
Scott County Regional Trail,38,NA,24,06:00 PM,Low
Scott County Regional Trail,38,NA,25,08:00 AM,Medium
Scott County Regional Trail,38,NA,25,10:00 AM,Medium
Scott County Regional Trail,38,NA,25,12:00 PM,Medium
Scott County Regional Trail,38,NA,25,02:00 PM,Medium
Scott County Regional Trail,38,NA,25,04:00 PM,Medium
Scott County Regional Trail,38,NA,25,06:00 PM,Medium
Cedar Lake Farm Regional Park,102,Main Entrance,1,08:00 AM,High
Cedar Lake Farm Regional Park,102,Main Entrance,1,10:00 AM,High
Cedar Lake Farm Regional Park,102,Main Entrance,1,12:00 PM,High
Cedar Lake Farm Regional Park,102,Main Entrance,1,02:00 PM,High
Cedar Lake Farm Regional Park,102,Main Entrance,1,04:00 PM,High
Cedar Lake Farm Regional Park,102,Main Entrance,1,06:00 PM,High
Cedar Lake Farm Regional Park,102,Boat Access,2,08:00 AM,Low
Cedar Lake Farm Regional Park,102,Boat Access,2,10:00 AM,Low
Cedar Lake Farm Regional Park,102,Boat Access,2,12:00 PM,Low
Cedar Lake Farm Regional Park,102,Boat Access,2,02:00 PM,Low
Cedar Lake Farm Regional Park,102,Boat Access,2,04:00 PM,Low
Cedar Lake Farm Regional Park,102,Boat Access,2,06:00 PM,Low
Spring Lake Regional Park,114,Spring Lake Road Spur - East,6,08:00 AM,Medium
Spring Lake Regional Park,114,Spring Lake Road Spur - East,6,10:00 AM,Medium
Spring Lake Regional Park,114,Spring Lake Road Spur - East,6,12:00 PM,Medium
Spring Lake Regional Park,114,Spring Lake Road Spur - East,6,02:00 PM,Medium
Spring Lake Regional Park,114,Spring Lake Road Spur - East,6,04:00 PM,Medium
Spring Lake Regional Park,114,Spring Lake Road Spur - East,6,06:00 PM,Medium
Spring Lake Regional Park,114,Spring Lake Road Spur - West,8,08:00 AM,Low
Spring Lake Regional Park,114,Spring Lake Road Spur - West,8,10:00 AM,Low
Spring Lake Regional Park,114,Spring Lake Road Spur - West,8,12:00 PM,Low
Spring Lake Regional Park,114,Spring Lake Road Spur - West,8,02:00 PM,Low
Spring Lake Regional Park,114,Spring Lake Road Spur - West,8,04:00 PM,Low
Spring Lake Regional Park,114,Spring Lake Road Spur - West,8,06:00 PM,Low
