Park_or_trail_name,Park_trail_id,Entrance_name,Entrance_id,Start_time,Usage_class
Bunker Hills Regional Park,2,Trail access off Prairie Road,5,04:00 PM,Low
Bunker Hills Regional Park,2,Trail access off Prairie Road,5,06:00 PM,Low
Bunker Hills Regional Park,2,Dog Park Complex (13315 Hanson Boulevard),6,08:00 AM,High
Bunker Hills Regional Park,2,Dog Park Complex (13315 Hanson Boulevard),6,10:00 AM,High
Bunker Hills Regional Park,2,Dog Park Complex (13315 Hanson Boulevard),6,12:00 PM,High
Bunker Hills Regional Park,2,Dog Park Complex (13315 Hanson Boulevard),6,02:00 PM,High
Bunker Hills Regional Park,2,Dog Park Complex (13315 Hanson Boulevard),6,04:00 PM,High
Bunker Hills Regional Park,2,Dog Park Complex (13315 Hanson Boulevard),6,06:00 PM,High
Bunker Hills Regional Park,2,Blaine High School - near north parking lot,7,08:00 AM,Low
Bunker Hills Regional Park,2,Blaine High School - near north parking lot,7,10:00 AM,Low
Bunker Hills Regional Park,2,Blaine High School - near north parking lot,7,12:00 PM,Low
Bunker Hills Regional Park,2,Blaine High School - near north parking lot,7,02:00 PM,Low
Bunker Hills Regional Park,2,Blaine High School - near north parking lot,7,04:00 PM,Low
Bunker Hills Regional Park,2,Blaine High School - near north parking lot,7,06:00 PM,Low
Bunker Hills Regional Park,2,Bunker Lake Boulevard Tunnel Entrance,8,08:00 AM,Low
Bunker Hills Regional Park,2,Bunker Lake Boulevard Tunnel Entrance,8,10:00 AM,Low
Bunker Hills Regional Park,2,Bunker Lake Boulevard Tunnel Entrance,8,12:00 PM,Low
Bunker Hills Regional Park,2,Bunker Lake Boulevard Tunnel Entrance,8,02:00 PM,Low
Bunker Hills Regional Park,2,Bunker Lake Boulevard Tunnel Entrance,8,04:00 PM,Low
Bunker Hills Regional Park,2,Bunker Lake Boulevard Tunnel Entrance,8,06:00 PM,Low
Bunker Hills Regional Park,2,Access road entrance to picnic areas/overflow beach parking/Veterans Memorial,9,08:00 AM,Medium
Bunker Hills Regional Park,2,Access road entrance to picnic areas/overflow beach parking/Veterans Memorial,9,10:00 AM,Medium
Bunker Hills Regional Park,2,Access road entrance to picnic areas/overflow beach parking/Veterans Memorial,9,12:00 PM,Medium
Bunker Hills Regional Park,2,Access road entrance to picnic areas/overflow beach parking/Veterans Memorial,9,02:00 PM,Medium
Bunker Hills Regional Park,2,Access road entrance to picnic areas/overflow beach parking/Veterans Memorial,9,04:00 PM,Medium
Bunker Hills Regional Park,2,Access road entrance to picnic areas/overflow beach parking/Veterans Memorial,9,06:00 PM,Medium
Coon Rapids Dam Regional Park,3,Main Entrance,1,08:00 AM,High
Coon Rapids Dam Regional Park,3,Main Entrance,1,10:00 AM,High
Coon Rapids Dam Regional Park,3,Main Entrance,1,12:00 PM,High
Coon Rapids Dam Regional Park,3,Main Entrance,1,02:00 PM,High
Coon Rapids Dam Regional Park,3,Main Entrance,1,04:00 PM,High
Coon Rapids Dam Regional Park,3,Main Entrance,1,06:00 PM,High
Coon Rapids Dam Regional Park,3,Trail access at 86th Avenue and Mississippi River Boulevard,3,08:00 AM,Medium
Coon Rapids Dam Regional Park,3,Trail access at 86th Avenue and Mississippi River Boulevard,3,10:00 AM,Medium
Coon Rapids Dam Regional Park,3,Trail access at 86th Avenue and Mississippi River Boulevard,3,12:00 PM,Medium
Coon Rapids Dam Regional Park,3,Trail access at 86th Avenue and Mississippi River Boulevard,3,02:00 PM,Medium
Coon Rapids Dam Regional Park,3,Trail access at 86th Avenue and Mississippi River Boulevard,3,04:00 PM,Medium
Coon Rapids Dam Regional Park,3,Trail access at 86th Avenue and Mississippi River Boulevard,3,06:00 PM,Medium
Coon Rapids Dam Regional Park,3,West end of Coon Rapids Dam Powerhouse,4,08:00 AM,High
Coon Rapids Dam Regional Park,3,West end of Coon Rapids Dam Powerhouse,4,10:00 AM,High
Coon Rapids Dam Regional Park,3,West end of Coon Rapids Dam Powerhouse,4,12:00 PM,High
Coon Rapids Dam Regional Park,3,West end of Coon Rapids Dam Powerhouse,4,02:00 PM,High
Coon Rapids Dam Regional Park,3,West end of Coon Rapids Dam Powerhouse,4,04:00 PM,High
Coon Rapids Dam Regional Park,3,West end of Coon Rapids Dam Powerhouse,4,06:00 PM,High
Coon Rapids Dam Regional Park,3,Egret and 99th,5,08:00 AM,Medium
Coon Rapids Dam Regional Park,3,Egret and 99th,5,10:00 AM,Medium
Coon Rapids Dam Regional Park,3,Egret and 99th,5,12:00 PM,Medium
Coon Rapids Dam Regional Park,3,Egret and 99th,5,02:00 PM,Medium
Coon Rapids Dam Regional Park,3,Egret and 99th,5,04:00 PM,Medium
Coon Rapids Dam Regional Park,3,Egret and 99th,5,06:00 PM,Medium
Coon Rapids Dam Regional Park,3,Mississippi Boulevard and Uplander Street,6,08:00 AM,Low
Coon Rapids Dam Regional Park,3,Mississippi Boulevard and Uplander Street,6,10:00 AM,Low
Coon Rapids Dam Regional Park,3,Mississippi Boulevard and Uplander Street,6,12:00 PM,Low
Coon Rapids Dam Regional Park,3,Mississippi Boulevard and Uplander Street,6,02:00 PM,Low
Coon Rapids Dam Regional Park,3,Mississippi Boulevard and Uplander Street,6,04:00 PM,Low
Coon Rapids Dam Regional Park,3,Mississippi Boulevard and Uplander Street,6,06:00 PM,Low
Lake George Regional Park,4,Main Gate,1,08:00 AM,High
Lake George Regional Park,4,Main Gate,1,10:00 AM,High
Lake George Regional Park,4,Main Gate,1,12:00 PM,High
Lake George Regional Park,4,Main Gate,1,02:00 PM,High
Lake George Regional Park,4,Main Gate,1,04:00 PM,High
Lake George Regional Park,4,Main Gate,1,06:00 PM,High
Lake George Regional Park,4,Boat Launch,2,08:00 AM,Medium
Lake George Regional Park,4,Boat Launch,2,10:00 AM,Medium
Lake George Regional Park,4,Boat Launch,2,12:00 PM,Medium
Lake George Regional Park,4,Boat Launch,2,02:00 PM,Medium
Lake George Regional Park,4,Boat Launch,2,04:00 PM,Medium
Lake George Regional Park,4,Boat Launch,2,06:00 PM,Medium
Lake George Regional Park,4,East Trail Entrance,3,08:00 AM,Low
Lake George Regional Park,4,East Trail Entrance,3,10:00 AM,Low
Lake George Regional Park,4,East Trail Entrance,3,12:00 PM,Low
Lake George Regional Park,4,East Trail Entrance,3,02:00 PM,Low
Lake George Regional Park,4,East Trail Entrance,3,04:00 PM,Low
Lake George Regional Park,4,East Trail Entrance,3,06:00 PM,Low
Lake George Regional Park,4,South Trail Entrance off of 216th,4,08:00 AM,Medium
Lake George Regional Park,4,South Trail Entrance off of 216th,4,10:00 AM,Medium
Lake George Regional Park,4,South Trail Entrance off of 216th,4,12:00 PM,Medium
Lake George Regional Park,4,South Trail Entrance off of 216th,4,02:00 PM,Medium
Lake George Regional Park,4,South Trail Entrance off of 216th,4,04:00 PM,Medium
Lake George Regional Park,4,South Trail Entrance off of 216th,4,06:00 PM,Medium
Lake George Regional Park,4,North Trail Entrance on 221st,5,08:00 AM,Low
Lake George Regional Park,4,North Trail Entrance on 221st,5,10:00 AM,Low
Lake George Regional Park,4,North Trail Entrance on 221st,5,12:00 PM,Low
Lake George Regional Park,4,North Trail Entrance on 221st,5,02:00 PM,Low
Lake George Regional Park,4,North Trail Entrance on 221st,5,04:00 PM,Low
Lake George Regional Park,4,North Trail Entrance on 221st,5,06:00 PM,Low
Martin-Island-Linwood Regional Park,5,Picnic Area,1,08:00 AM,Low
Martin-Island-Linwood Regional Park,5,Picnic Area,1,10:00 AM,Low
Martin-Island-Linwood Regional Park,5,Picnic Area,1,12:00 PM,Low
Martin-Island-Linwood Regional Park,5,Picnic Area,1,02:00 PM,Low
Martin-Island-Linwood Regional Park,5,Picnic Area,1,04:00 PM,Low
Martin-Island-Linwood Regional Park,5,Picnic Area,1,06:00 PM,Low
Martin-Island-Linwood Regional Park,5,Boat Launch (Martin Lake),2,08:00 AM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Martin Lake),2,10:00 AM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Martin Lake),2,12:00 PM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Martin Lake),2,02:00 PM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Martin Lake),2,04:00 PM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Martin Lake),2,06:00 PM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Linwood Lake),3,08:00 AM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Linwood Lake),3,10:00 AM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Linwood Lake),3,12:00 PM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Linwood Lake),3,02:00 PM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Linwood Lake),3,04:00 PM,High
Martin-Island-Linwood Regional Park,5,Boat Launch (Linwood Lake),3,06:00 PM,High
Martin-Island-Linwood Regional Park,5,Beach and trail at Island Lake,4,08:00 AM,Medium
Martin-Island-Linwood Regional Park,5,Beach and trail at Island Lake,4,10:00 AM,Medium
Martin-Island-Linwood Regional Park,5,Beach and trail at Island Lake,4,12:00 PM,Medium
Martin-Island-Linwood Regional Park,5,Beach and trail at Island Lake,4,02:00 PM,Medium
Martin-Island-Linwood Regional Park,5,Beach and trail at Island Lake,4,04:00 PM,Medium
Martin-Island-Linwood Regional Park,5,Beach and trail at Island Lake,4,06:00 PM,Medium
Mississippi River Regional Trail,6,Trail access at 86th Avenue and Mississippi River Boulevard,1,08:00 AM,Low
Mississippi River Regional Trail,6,Trail access at 86th Avenue and Mississippi River Boulevard,1,10:00 AM,Low
Mississippi River Regional Trail,6,Trail access at 86th Avenue and Mississippi River Boulevard,1,12:00 PM,Low
Mississippi River Regional Trail,6,Trail access at 86th Avenue and Mississippi River Boulevard,1,02:00 PM,Low
Mississippi River Regional Trail,6,Trail access at 86th Avenue and Mississippi River Boulevard,1,04:00 PM,Low
Mississippi River Regional Trail,6,Trail access at 86th Avenue and Mississippi River Boulevard,1,06:00 PM,Low
Mississippi River Regional Trail,6,Trail access at Riverview Heights Park in Fridley,2,08:00 AM,Medium
Mississippi River Regional Trail,6,Trail access at Riverview Heights Park in Fridley,2,10:00 AM,Medium
Mississippi River Regional Trail,6,Trail access at Riverview Heights Park in Fridley,2,12:00 PM,Medium
Mississippi River Regional Trail,6,Trail access at Riverview Heights Park in Fridley,2,02:00 PM,Medium
Mississippi River Regional Trail,6,Trail access at Riverview Heights Park in Fridley,2,04:00 PM,Medium
Mississippi River Regional Trail,6,Trail access at Riverview Heights Park in Fridley,2,06:00 PM,Medium
Mississippi River Regional Trail,6,Trail access at Island of Peace Visitor Center (Minnesota Recreation and Parks Association Headquarters),3,08:00 AM,Low
Mississippi River Regional Trail,6,Trail access at Island of Peace Visitor Center (Minnesota Recreation and Parks Association Headquarters),3,10:00 AM,Low
Mississippi River Regional Trail,6,Trail access at Island of Peace Visitor Center (Minnesota Recreation and Parks Association Headquarters),3,12:00 PM,Low
Mississippi River Regional Trail,6,Trail access at Island of Peace Visitor Center (Minnesota Recreation and Parks Association Headquarters),3,02:00 PM,Low
Mississippi River Regional Trail,6,Trail access at Island of Peace Visitor Center (Minnesota Recreation and Parks Association Headquarters),3,04:00 PM,Low
Mississippi River Regional Trail,6,Trail access at Island of Peace Visitor Center (Minnesota Recreation and Parks Association Headquarters),3,06:00 PM,Low
Mississippi River Regional Trail,6,Trail access on north side of I-694 bridge in Anoka County Riverfront Regional Park,4,08:00 AM,Medium
Mississippi River Regional Trail,6,Trail access on north side of I-694 bridge in Anoka County Riverfront Regional Park,4,10:00 AM,Medium
Mississippi River Regional Trail,6,Trail access on north side of I-694 bridge in Anoka County Riverfront Regional Park,4,12:00 PM,Medium
Mississippi River Regional Trail,6,Trail access on north side of I-694 bridge in Anoka County Riverfront Regional Park,4,02:00 PM,Medium
Mississippi River Regional Trail,6,Trail access on north side of I-694 bridge in Anoka County Riverfront Regional Park,4,04:00 PM,Medium
Mississippi River Regional Trail,6,Trail access on north side of I-694 bridge in Anoka County Riverfront Regional Park,4,06:00 PM,Medium
Mississippi River Regional Trail,6,East River Road/Hartman,5,08:00 AM,Medium
Mississippi River Regional Trail,6,East River Road/Hartman,5,10:00 AM,Medium
Mississippi River Regional Trail,6,East River Road/Hartman,5,12:00 PM,Medium
Mississippi River Regional Trail,6,East River Road/Hartman,5,02:00 PM,Medium
Mississippi River Regional Trail,6,East River Road/Hartman,5,04:00 PM,Medium
Mississippi River Regional Trail,6,East River Road/Hartman,5,06:00 PM,Medium
Mississippi River Regional Trail,6,Coon Rapids Boulevard and Mississippi Boulevard,6,08:00 AM,Medium
Mississippi River Regional Trail,6,Coon Rapids Boulevard and Mississippi Boulevard,6,10:00 AM,Medium
Mississippi River Regional Trail,6,Coon Rapids Boulevard and Mississippi Boulevard,6,12:00 PM,Medium
Mississippi River Regional Trail,6,Coon Rapids Boulevard and Mississippi Boulevard,6,02:00 PM,Medium
Mississippi River Regional Trail,6,Coon Rapids Boulevard and Mississippi Boulevard,6,04:00 PM,Medium
Mississippi River Regional Trail,6,Coon Rapids Boulevard and Mississippi Boulevard,6,06:00 PM,Medium
Mississippi River Regional Trail,6,East River Road and Osborne Road Northeast,7,08:00 AM,Low
Mississippi River Regional Trail,6,East River Road and Osborne Road Northeast,7,10:00 AM,Low
Mississippi River Regional Trail,6,East River Road and Osborne Road Northeast,7,12:00 PM,Low
Mississippi River Regional Trail,6,East River Road and Osborne Road Northeast,7,02:00 PM,Low
Mississippi River Regional Trail,6,East River Road and Osborne Road Northeast,7,04:00 PM,Low
Mississippi River Regional Trail,6,East River Road and Osborne Road Northeast,7,06:00 PM,Low
Mississippi River Regional Trail,6,East River Road (Coon Rapids Bouleavard) and 7th Avenue,8,08:00 AM,Low
Mississippi River Regional Trail,6,East River Road (Coon Rapids Bouleavard) and 7th Avenue,8,10:00 AM,Low
Mississippi River Regional Trail,6,East River Road (Coon Rapids Bouleavard) and 7th Avenue,8,12:00 PM,Low
Mississippi River Regional Trail,6,East River Road (Coon Rapids Bouleavard) and 7th Avenue,8,02:00 PM,Low
Mississippi River Regional Trail,6,East River Road (Coon Rapids Bouleavard) and 7th Avenue,8,04:00 PM,Low
Mississippi River Regional Trail,6,East River Road (Coon Rapids Bouleavard) and 7th Avenue,8,06:00 PM,Low
Mississippi River Regional Trail,6,Ferry Street and Benton Street,9,08:00 AM,Low
Mississippi River Regional Trail,6,Ferry Street and Benton Street,9,10:00 AM,Low
Mississippi River Regional Trail,6,Ferry Street and Benton Street,9,12:00 PM,Low
Mississippi River Regional Trail,6,Ferry Street and Benton Street,9,02:00 PM,Low
Mississippi River Regional Trail,6,Ferry Street and Benton Street,9,04:00 PM,Low
Mississippi River Regional Trail,6,Ferry Street and Benton Street,9,06:00 PM,Low
Mississippi River Regional Trail,6,Mississippi River Community Park,10,08:00 AM,Medium
Mississippi River Regional Trail,6,Mississippi River Community Park,10,10:00 AM,Medium
Mississippi River Regional Trail,6,Mississippi River Community Park,10,12:00 PM,Medium
Mississippi River Regional Trail,6,Mississippi River Community Park,10,02:00 PM,Medium
Mississippi River Regional Trail,6,Mississippi River Community Park,10,04:00 PM,Medium
Mississippi River Regional Trail,6,Mississippi River Community Park,10,06:00 PM,Medium
Mississippi River Regional Trail,6,Robinson Drive Northwest and Creek Meadow Drive Northwest,11,08:00 AM,Low
Mississippi River Regional Trail,6,Robinson Drive Northwest and Creek Meadow Drive Northwest,11,10:00 AM,Low
Mississippi River Regional Trail,6,Robinson Drive Northwest and Creek Meadow Drive Northwest,11,12:00 PM,Low
Mississippi River Regional Trail,6,Robinson Drive Northwest and Creek Meadow Drive Northwest,11,02:00 PM,Low
Mississippi River Regional Trail,6,Robinson Drive Northwest and Creek Meadow Drive Northwest,11,04:00 PM,Low
Mississippi River Regional Trail,6,Robinson Drive Northwest and Creek Meadow Drive Northwest,11,06:00 PM,Low
Rice Creek West Regional Trail,7,Fridley Community Park,1,08:00 AM,High
Rice Creek West Regional Trail,7,Fridley Community Park,1,10:00 AM,High
Rice Creek West Regional Trail,7,Fridley Community Park,1,12:00 PM,High
Rice Creek West Regional Trail,7,Fridley Community Park,1,02:00 PM,High
Rice Creek West Regional Trail,7,Fridley Community Park,1,04:00 PM,High
Rice Creek West Regional Trail,7,Fridley Community Park,1,06:00 PM,High
Rice Creek West Regional Trail,7,69th and University,2,08:00 AM,Medium
Rice Creek West Regional Trail,7,69th and University,2,10:00 AM,Medium
Rice Creek West Regional Trail,7,69th and University,2,12:00 PM,Medium
Rice Creek West Regional Trail,7,69th and University,2,02:00 PM,Medium
Rice Creek West Regional Trail,7,69th and University,2,04:00 PM,Medium
Rice Creek West Regional Trail,7,69th and University,2,06:00 PM,Medium
Rice Creek West Regional Trail,7,Former Columbia Arena,3,08:00 AM,Low
Rice Creek West Regional Trail,7,Former Columbia Arena,3,10:00 AM,Low
Rice Creek West Regional Trail,7,Former Columbia Arena,3,12:00 PM,Low
Rice Creek West Regional Trail,7,Former Columbia Arena,3,02:00 PM,Low
Rice Creek West Regional Trail,7,Former Columbia Arena,3,04:00 PM,Low
Rice Creek West Regional Trail,7,Former Columbia Arena,3,06:00 PM,Low
Rice Creek West Regional Trail,7,Monroe Street,4,08:00 AM,Low
Rice Creek West Regional Trail,7,Monroe Street,4,10:00 AM,Low
Rice Creek West Regional Trail,7,Monroe Street,4,12:00 PM,Low
Rice Creek West Regional Trail,7,Monroe Street,4,02:00 PM,Low
Rice Creek West Regional Trail,7,Monroe Street,4,04:00 PM,Low
Rice Creek West Regional Trail,7,Monroe Street,4,06:00 PM,Low
Rice Creek West Regional Trail,7,Highway 65,5,08:00 AM,Low
Rice Creek West Regional Trail,7,Highway 65,5,10:00 AM,Low
Rice Creek West Regional Trail,7,Highway 65,5,12:00 PM,Low
Rice Creek West Regional Trail,7,Highway 65,5,02:00 PM,Low
Rice Creek West Regional Trail,7,Highway 65,5,04:00 PM,Low
Rice Creek West Regional Trail,7,Highway 65,5,06:00 PM,Low
Rice Creek West Regional Trail,7,Old Central Avenue (County Road 35) and 69th Avenue Northeast,7,08:00 AM,Low
Rice Creek West Regional Trail,7,Old Central Avenue (County Road 35) and 69th Avenue Northeast,7,10:00 AM,Low
Rice Creek West Regional Trail,7,Old Central Avenue (County Road 35) and 69th Avenue Northeast,7,12:00 PM,Low
Rice Creek West Regional Trail,7,Old Central Avenue (County Road 35) and 69th Avenue Northeast,7,02:00 PM,Low
Rice Creek West Regional Trail,7,Old Central Avenue (County Road 35) and 69th Avenue Northeast,7,04:00 PM,Low
Rice Creek West Regional Trail,7,Old Central Avenue (County Road 35) and 69th Avenue Northeast,7,06:00 PM,Low
Rice Creek West Regional Trail,7,Parking Lot (69th Avenue Northeast),8,08:00 AM,Low
Rice Creek West Regional Trail,7,Parking Lot (69th Avenue Northeast),8,10:00 AM,Low
Rice Creek West Regional Trail,7,Parking Lot (69th Avenue Northeast),8,12:00 PM,Low
Rice Creek West Regional Trail,7,Parking Lot (69th Avenue Northeast),8,02:00 PM,Low
Rice Creek West Regional Trail,7,Parking Lot (69th Avenue Northeast),8,04:00 PM,Low
Rice Creek West Regional Trail,7,Parking Lot (69th Avenue Northeast),8,06:00 PM,Low
Rice Creek West Regional Trail,7,Anoka Street North,9,08:00 AM,Low
Rice Creek West Regional Trail,7,Anoka Street North,9,10:00 AM,Low
Rice Creek West Regional Trail,7,Anoka Street North,9,12:00 PM,Low
Rice Creek West Regional Trail,7,Anoka Street North,9,02:00 PM,Low
Rice Creek West Regional Trail,7,Anoka Street North,9,04:00 PM,Low
Rice Creek West Regional Trail,7,Anoka Street North,9,06:00 PM,Low
Rice Creek West Regional Trail,7,Stinson Boulevard,10,08:00 AM,Medium
Rice Creek West Regional Trail,7,Stinson Boulevard,10,10:00 AM,Medium
Rice Creek West Regional Trail,7,Stinson Boulevard,10,12:00 PM,Medium
Rice Creek West Regional Trail,7,Stinson Boulevard,10,02:00 PM,Medium
Rice Creek West Regional Trail,7,Stinson Boulevard,10,04:00 PM,Medium
Rice Creek West Regional Trail,7,Stinson Boulevard,10,06:00 PM,Medium
Rice Creek West Regional Trail,7,Locke Park - Pavilion 1,11,08:00 AM,Medium
Rice Creek West Regional Trail,7,Locke Park - Pavilion 1,11,10:00 AM,Medium
Rice Creek West Regional Trail,7,Locke Park - Pavilion 1,11,12:00 PM,Medium
Rice Creek West Regional Trail,7,Locke Park - Pavilion 1,11,02:00 PM,Medium
Rice Creek West Regional Trail,7,Locke Park - Pavilion 1,11,04:00 PM,Medium
Rice Creek West Regional Trail,7,Locke Park - Pavilion 1,11,06:00 PM,Medium
Rice Creek West Regional Trail,7,Locke Park - Pavilion 2,12,08:00 AM,Low
Rice Creek West Regional Trail,7,Locke Park - Pavilion 2,12,10:00 AM,Low
Rice Creek West Regional Trail,7,Locke Park - Pavilion 2,12,12:00 PM,Low
Rice Creek West Regional Trail,7,Locke Park - Pavilion 2,12,02:00 PM,Low
Rice Creek West Regional Trail,7,Locke Park - Pavilion 2,12,04:00 PM,Low
Rice Creek West Regional Trail,7,Locke Park - Pavilion 2,12,06:00 PM,Low
Rice Creek West Regional Trail,7,East River Road/Hartman Circle,13,08:00 AM,Medium
Rice Creek West Regional Trail,7,East River Road/Hartman Circle,13,10:00 AM,Medium
Rice Creek West Regional Trail,7,East River Road/Hartman Circle,13,12:00 PM,Medium
Rice Creek West Regional Trail,7,East River Road/Hartman Circle,13,02:00 PM,Medium
Rice Creek West Regional Trail,7,East River Road/Hartman Circle,13,04:00 PM,Medium
Rice Creek West Regional Trail,7,East River Road/Hartman Circle,13,06:00 PM,Medium
Rice Creek West Regional Trail,7,Banfill Locke Center for the Arts Parking Lot,14,08:00 AM,Medium
Rice Creek West Regional Trail,7,Banfill Locke Center for the Arts Parking Lot,14,10:00 AM,Medium
Rice Creek West Regional Trail,7,Banfill Locke Center for the Arts Parking Lot,14,12:00 PM,Medium
Rice Creek West Regional Trail,7,Banfill Locke Center for the Arts Parking Lot,14,02:00 PM,Medium
Rice Creek West Regional Trail,7,Banfill Locke Center for the Arts Parking Lot,14,04:00 PM,Medium
Rice Creek West Regional Trail,7,Banfill Locke Center for the Arts Parking Lot,14,06:00 PM,Medium
Rice Creek Chain of Lakes Park Reserve,8,Main Entrance,1,08:00 AM,High
Rice Creek Chain of Lakes Park Reserve,8,Main Entrance,1,10:00 AM,High
Rice Creek Chain of Lakes Park Reserve,8,Main Entrance,1,12:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Main Entrance,1,02:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Main Entrance,1,04:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Main Entrance,1,06:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Peltier Access,2,08:00 AM,High
Rice Creek Chain of Lakes Park Reserve,8,Peltier Access,2,10:00 AM,High
Rice Creek Chain of Lakes Park Reserve,8,Peltier Access,2,12:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Peltier Access,2,02:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Peltier Access,2,04:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Peltier Access,2,06:00 PM,High
Rice Creek Chain of Lakes Park Reserve,8,Aqua Lane/Lake Drive,5,08:00 AM,Low
Rice Creek Chain of Lakes Park Reserve,8,Aqua Lane/Lake Drive,5,10:00 AM,Low
Rice Creek Chain of Lakes Park Reserve,8,Aqua Lane/Lake Drive,5,12:00 PM,Low
