StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q29,Q1,Q16,Q17,Q17,Q19,Q21,Q26,Q27,Q28,Q21,Q22,Q23,Q24,Q26,Q27
6/17/2018 18:08,6/17/2018 18:09,Survey Preview,,100,46,TRUE,6/17/2018 18:09,R_VVGedN8l9uE4qDD,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Square Lake Special Recreation Feature,1,June,1,2018,10:00-12:00 PM,Yes,NA,1,0,24,0,0,0
6/5/2018 11:56,6/5/2018 11:58,Survey Preview,,100,72,TRUE,6/5/2018 11:58,R_1oCsVXB021Wnb4d,,,,,44.80540466,-93.62480164,preview,EN,sh,Washington County,St. Croix Bluffs Regional Park,1,June,2,2018,2:00-4:00 PM,Yes,NA,0,0,28,0,0,0
6/5/2018 11:46,6/5/2018 11:56,Survey Preview,,100,597,TRUE,6/5/2018 11:56,R_1BUT32qKm6gYziJ,,,,,44.80540466,-93.62480164,preview,EN,sh,Washington County,Big Marine Park Reserve,1,June,3,2018,2:00-4:00 PM,Yes,NA,2,0,26,0,0,0
9/19/2018 14:52,9/19/2018 14:52,Survey Preview,,100,35,TRUE,9/19/2018 14:52,R_3FR4nfCoRPy4K6P,,,,,45.06480408,-92.84729767,preview,EN,sh,Washington County,Point Douglas Regional Trail,1,June,3,2018,12:00-2:00 PM,Yes,NA,9,12,0,0,0,0
6/17/2018 18:13,6/17/2018 18:13,Survey Preview,,100,31,TRUE,6/17/2018 18:13,R_R2pmdOluGfijeVP,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,5,2018,4:00-6:00 PM,Yes,NA,2,1,0,0,0,0
6/17/2018 18:13,6/17/2018 18:14,Survey Preview,,100,32,TRUE,6/17/2018 18:14,R_3M688ruhiN7i2ni,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,5,2018,2:00-4:00 PM,Yes,NA,2,4,0,0,0,0
6/17/2018 18:17,6/17/2018 18:18,Survey Preview,,100,49,TRUE,6/17/2018 18:18,R_Q4J1oM0shRUH0n7,,,,,44.80540466,-93.62480164,preview,EN,kh,Washington County,Lake Elmo Park Reserve,1,June,5,2018,2:00-4:00 PM,Yes,NA,4,0,114,0,0,0
6/17/2018 18:12,6/17/2018 18:13,Survey Preview,,100,38,TRUE,6/17/2018 18:13,R_1Cf2WVV62SKcaHD,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,6,2018,12:00-2:00 PM,Yes,NA,4,3,0,0,0,0
6/17/2018 18:11,6/17/2018 18:12,Survey Preview,,100,67,TRUE,6/17/2018 18:12,R_b8Yjxba10ReoHE5,,,,,44.80540466,-93.62480164,preview,EN,mh,Washington County,Point Douglas Regional Trail,1,June,6,2018,8:00-10:00 AM,No,5/30/18 8am,0,1,0,0,0,0
6/17/2018 18:10,6/17/2018 18:10,Survey Preview,,100,43,TRUE,6/17/2018 18:10,R_2E0lbaw1hN8Gsdv,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Pine Point Regional Park,1,June,6,2018,8:00-10:00 AM,Yes,NA,15,0,8,0,0,0
6/17/2018 18:18,6/17/2018 18:19,Survey Preview,,100,37,TRUE,6/17/2018 18:19,R_1DIlUu28vHYugEH,,,,,44.80540466,-93.62480164,preview,EN,kh,Washington County,Lake Elmo Park Reserve,1,June,7,2018,6:00-8:00 PM,Yes,NA,0,2,67,0,0,0
6/17/2018 18:14,6/17/2018 18:15,Survey Preview,,100,29,TRUE,6/17/2018 18:15,R_1eQSFriFGi3HkXh,,,,,44.80540466,-93.62480164,preview,EN,AB,Washington County,St. Croix Bluffs Regional Park,1,June,9,2018,2:00-4:00 PM,Yes,NA,0,0,22,0,0,0
6/17/2018 18:15,6/17/2018 18:15,Survey Preview,,100,29,TRUE,6/17/2018 18:15,R_ysaiDqZOhu0Mnx7,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,9,2018,12:00-2:00 PM,Yes,NA,2,1,0,0,0,0
6/17/2018 18:15,6/17/2018 18:16,Survey Preview,,100,33,TRUE,6/17/2018 18:16,R_8uMu3sYFvwLDlJL,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,9,2018,8:00-10:00 AM,Yes,NA,1,7,0,0,0,0
6/17/2018 18:09,6/17/2018 18:10,Survey Preview,,100,57,TRUE,6/17/2018 18:10,R_2aDEvWw61yVmTEO,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Big Marine Park Reserve,1,June,9,2018,8:00-10:00 AM,Yes,NA,2,1,14,0,0,0
9/19/2018 14:52,9/19/2018 14:53,Survey Preview,,100,36,TRUE,9/19/2018 14:53,R_w7XOz1tsoyvGS4N,,,,,44.80540466,-93.62480164,preview,EN,ms,Washington County,Big Marine Park Reserve,1,June,9,2018,8:00-10:00 AM,Yes,NA,2,1,14,0,0,0
7/31/2018 11:46,7/31/2018 11:46,Survey Preview,,100,45,TRUE,7/31/2018 11:46,R_9yKoCOXQTFL99oB,,,,,44.80540466,-93.62480164,preview,EN,MH,Washington County,Hardwood Creek Regional Park,1,June,10,2018,4:00-6:00 PM,Yes,NA,7,8,0,0,13,0
6/17/2018 18:04,6/17/2018 18:05,Survey Preview,,100,35,TRUE,6/17/2018 18:05,R_z9bdMVre0OZsPN7,,,,,44.80540466,-93.62480164,preview,EN,jj,Washington County,Point Douglas Regional Trail,1,June,11,2018,4:00-6:00 PM,Yes,NA,2,0,0,0,0,0
6/17/2018 18:07,6/17/2018 18:08,Survey Preview,,100,33,TRUE,6/17/2018 18:08,R_3dEqo74o7d3ooNi,,,,,44.80540466,-93.62480164,preview,EN,jj,Washington County,Point Douglas Regional Trail,1,June,11,2018,12:00-2:00 PM,Yes,NA,1,2,0,0,0,0
7/31/2018 11:45,7/31/2018 11:46,Survey Preview,,100,34,TRUE,7/31/2018 11:46,R_2wnOjDwZduVDeyc,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Big Marine Park Reserve,1,June,11,2018,4:00-6:00 PM,Yes,NA,6,4,25,0,0,0
7/31/2018 11:44,7/31/2018 11:45,Survey Preview,,100,47,TRUE,7/31/2018 11:45,R_CaIeqzv0sBvdwNr,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Pine Point Regional Park,1,June,12,2018,8:00-10:00 AM,Yes,NA,12,3,15,0,4,0
9/19/2018 14:29,9/19/2018 14:30,Survey Preview,,100,48,TRUE,9/19/2018 14:30,R_b7AGd9swJbzbvln,,,,,44.80540466,-93.62480164,preview,EN,sh,Washington County,Point Douglas Regional Trail,1,June,12,2018,6:00-8:00 PM,Yes,NA,2,2,0,0,0,0
7/31/2018 11:43,7/31/2018 11:44,Survey Preview,,100,51,TRUE,7/31/2018 11:44,R_3fHkJmV86XQn3Kg,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Pine Point Regional Park,2,June,13,2018,2:00-4:00 PM,Yes,NA,21,12,0,0,6,0
7/31/2018 11:44,7/31/2018 11:44,Survey Preview,,100,36,TRUE,7/31/2018 11:44,R_2WVlx3YfL6CqfIC,,,,,44.80540466,-93.62480164,preview,EN,MH,Washington County,Hardwood Creek Regional Park,7,June,13,2018,8:00-10:00 AM,Yes,NA,4,5,0,0,3,0
7/31/2018 11:42,7/31/2018 11:43,Survey Preview,,100,38,TRUE,7/31/2018 11:43,R_27jSGt0QyJqx62e,,,,,44.80540466,-93.62480164,preview,EN,LG,Washington County,Big Marine Park Reserve,1,June,14,2018,10:00-12:00 PM,Yes,NA,0,0,32,0,0,0
7/9/2018 11:45,7/9/2018 11:46,Survey Preview,,100,45,TRUE,7/9/2018 11:46,R_12z4Wg4hOYXqniP,,,,,45.00280762,-93.08260345,preview,EN,MC,Washington County,Point Douglas Regional Trail,1,June,14,2018,6:00-8:00 PM,Yes,NA,4,2,0,0,0,0
6/17/2018 18:06,6/17/2018 18:07,Survey Preview,,100,43,TRUE,6/17/2018 18:07,R_x65f2T5eU2PM1ot,,,,,44.80540466,-93.62480164,preview,EN,KC,Washington County,St. Croix Bluffs Regional Park,1,June,15,2018,10:00-12:00 PM,Yes,NA,0,0,37,0,0,0
6/17/2018 18:06,6/17/2018 18:06,Survey Preview,,100,27,TRUE,6/17/2018 18:06,R_31Yr88ULvMiicWu,,,,,44.80540466,-93.62480164,preview,EN,ab,Washington County,St. Croix Bluffs Regional Park,1,June,16,2018,6:00-8:00 PM,Yes,NA,0,0,34,0,0,0
7/31/2018 11:52,7/31/2018 11:52,Survey Preview,,100,35,TRUE,7/31/2018 11:52,R_30kuReSyeXpNkYG,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Pine Point Regional Park,2,June,17,2018,2:00-4:00 PM,Yes,NA,22,2,0,0,0,0
6/17/2018 18:02,6/17/2018 18:04,Survey Preview,,100,97,TRUE,6/17/2018 18:04,R_2Xd59DchhP8gtuH,,,,,44.80540466,-93.62480164,preview,EN,jj,Washington County,Point Douglas Regional Trail,1,June,17,2018,2:00-4:00 PM,Yes,NA,6,7,0,0,0,0
7/31/2018 11:41,7/31/2018 11:42,Survey Preview,,100,29,TRUE,7/31/2018 11:42,R_1LA4PqLN5LbG5Fi,,,,,44.80540466,-93.62480164,preview,EN,LG,Washington County,Big Marine Park Reserve,1,June,17,2018,12:00-2:00 PM,Yes,NA,0,0,44,0,0,0
7/3/2018 15:52,7/3/2018 15:53,Survey Preview,,100,31,TRUE,7/3/2018 15:53,R_10T6HbQdyeJKiBr,,,,,44.80540466,-93.62480164,preview,EN,SH,Washington County,Point Douglas Regional Trail,2,June,17,2018,4:00-6:00 PM,Yes,NA,2,0,0,0,0,0
7/3/2018 15:54,7/3/2018 15:55,Survey Preview,,100,44,TRUE,7/3/2018 15:55,R_3D1kS9wiEsc5LV4,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,18,2018,12:00-2:00 PM,Yes,NA,1,6,0,0,0,0
7/3/2018 15:55,7/3/2018 15:56,Survey Preview,,100,45,TRUE,7/3/2018 15:56,R_cXQveQdez7IqUE1,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,18,2018,8:00-10:00 AM,No,6/25/18 8-10am,0,4,0,0,0,0
7/31/2018 11:52,7/31/2018 11:53,Survey Preview,,100,60,TRUE,7/31/2018 11:53,R_1pyVT7A5i5vxe11,,,,,44.80540466,-93.62480164,preview,EN,JR,Washington County,Big Marine Park Reserve,1,June,18,2018,2:00-4:00 PM,Yes,NA,0,1,9,0,0,0
7/3/2018 15:51,7/3/2018 15:52,Survey Preview,,100,34,TRUE,7/3/2018 15:52,R_3jZ3yOrhQfBvD2P,,,,,44.80540466,-93.62480164,preview,EN,KH,Washington County,Lake Elmo Park Reserve,1,June,18,2018,10:00-12:00 PM,Yes,NA,0,0,30,0,0,0
7/9/2018 11:43,7/9/2018 11:44,Survey Preview,,100,34,TRUE,7/9/2018 11:44,R_28U6aeEjbtK8XAB,,,,,45.00280762,-93.08260345,preview,EN,MC,Washington County,Point Douglas Regional Trail,2,June,18,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
7/3/2018 15:53,7/3/2018 15:53,Survey Preview,,100,37,TRUE,7/3/2018 15:53,R_2c28rJQF4iaw0nb,,,,,44.80540466,-93.62480164,preview,EN,GK,Washington County,St. Croix Bluffs Regional Park,1,June,21,2018,10:00-12:00 PM,Yes,NA,0,0,11,0,0,0
7/3/2018 15:53,7/3/2018 15:54,Survey Preview,,100,53,TRUE,7/3/2018 15:54,R_1P2a3r2C1OARGUo,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Cottage Grove Ravine Regional Park,1,June,21,2018,2:00-4:00 PM,No,6/14/18 2-4pm,2,0,71,0,0,0
7/31/2018 11:39,7/31/2018 11:40,Survey Preview,,100,56,TRUE,7/31/2018 11:40,R_qQqfr89IzYXXw3f,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Pine Point Regional Park,2,June,23,2018,12:00-2:00 PM,Yes,NA,57,13,0,0,4,0
7/31/2018 11:39,7/31/2018 11:39,Survey Preview,,100,37,TRUE,7/31/2018 11:39,R_BRKXRnugAQpIKZP,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Big Marine Park Reserve,1,June,23,2018,6:00-8:00 PM,Yes,NA,0,0,28,0,0,0
8/28/2018 15:06,8/28/2018 15:07,Survey Preview,,100,50,TRUE,8/28/2018 15:07,R_2P0T4glkpIxD08H,,,,,45.06480408,-92.84729767,preview,EN,SH,Washington County,Point Douglas Regional Trail,1,June,23,2018,6:00-8:00 PM,Yes,NA,6,2,0,0,0,0
7/9/2018 11:46,7/9/2018 11:46,Survey Preview,,100,39,TRUE,7/9/2018 11:46,R_2QrjCYk840RVULm,,,,,44.80540466,-93.62480164,preview,EN,MC,Washington County,Cottage Grove Ravine Regional Park,1,June,24,2018,12:00-2:00 PM,Yes,NA,1,0,97,0,0,0
7/31/2018 11:38,7/31/2018 11:39,Survey Preview,,100,42,TRUE,7/31/2018 11:39,R_3PFA4gMba7qWCmB,,,,,44.80540466,-93.62480164,preview,EN,MH,Washington County,Pine Point Regional Park,2,June,24,2018,6:00-8:00 PM,Yes,NA,0,0,0,0,0,0
7/3/2018 15:49,7/3/2018 15:50,Survey Preview,,100,49,TRUE,7/3/2018 15:50,R_RgfYKV6Ifx7Sg7f,,,,,44.80540466,-93.62480164,preview,EN,BF,Washington County,Big Marine Park Reserve,1,June,25,2018,2:00-4:00 PM,Yes,NA,1,0,44,0,0,0
8/28/2018 14:50,8/28/2018 14:55,Survey Preview,,100,322,TRUE,8/28/2018 14:55,R_2vZGQU4WER3DgQw,,,,,45.06480408,-92.84729767,preview,EN,BF,Washington County,Square Lake Special Recreation Feature,1,June,25,2018,2:00-4:00 PM,Yes,NA,0,1,35,0,0,0
7/31/2018 11:36,7/31/2018 11:38,Survey Preview,,100,87,TRUE,7/31/2018 11:38,R_PXJGPAy9LxiUIKd,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Hardwood Creek Regional Park,2,June,25,2018,4:00-6:00 PM,Yes,NA,21,4,0,0,0,0
7/9/2018 11:44,7/9/2018 11:45,Survey Preview,,100,41,TRUE,7/9/2018 11:45,R_yyBZsKtg4mruFbj,,,,,45.00280762,-93.08260345,preview,EN,MC,Washington County,Point Douglas Regional Trail,2,June,25,2018,6:00-8:00 PM,Yes,NA,6,3,0,0,0,0
7/3/2018 15:51,7/3/2018 15:51,Survey Preview,,100,39,TRUE,7/3/2018 15:51,R_2Vz2E6VXapIy9tu,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Hardwood Creek Regional Park,8,June,27,2018,10:00-12:00 PM,Yes,NA,10,6,0,0,0,0
7/31/2018 11:36,7/31/2018 11:36,Survey Preview,,100,39,TRUE,7/31/2018 11:36,R_3OjNAjfeC7uucAd,,,,,44.80540466,-93.62480164,preview,EN,KN,Washington County,Square Lake Special Recreation Feature,1,June,28,2018,6:00-8:00 PM,Yes,NA,6,2,25,0,0,0
7/3/2018 15:50,7/3/2018 15:51,Survey Preview,,100,39,TRUE,7/3/2018 15:51,R_2fwzuAeQEaqqGKx,,,,,45.00280762,-93.08260345,preview,EN,MS,Washington County,Big Marine Park Reserve,1,June,28,2018,4:00-6:00 PM,Yes,NA,0,0,19,0,0,0
7/31/2018 11:35,7/31/2018 11:35,Survey Preview,,100,46,TRUE,7/31/2018 11:36,R_1Kscq4SiOQJjnSf,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Hardwood Creek Regional Park,2,June,29,2018,8:00-10:00 AM,Yes,NA,17,13,0,0,2,0
7/9/2018 11:42,7/9/2018 11:43,Survey Preview,,100,56,TRUE,7/9/2018 11:43,R_2ebwnNmFlANEKGS,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,June,29,2018,12:00-2:00 PM,Yes,NA,4,12,0,0,0,0
7/31/2018 11:34,7/31/2018 11:35,Survey Preview,,100,56,TRUE,7/31/2018 11:35,R_2X5HJnxfM6owXNN,,,,,44.80540466,-93.62480164,preview,EN,BF,Washington County,Pine Point Regional Park,1,June,30,2018,4:00-6:00 PM,Yes,NA,12,7,22,0,0,0
9/19/2018 14:47,9/19/2018 14:48,Survey Preview,,100,61,TRUE,9/19/2018 14:48,R_a3Ejy0QdNkbosEh,,,,,44.80540466,-93.62480164,preview,EN,bf,Washington County,Square Lake Special Recreation Feature,1,June,30,2018,10:00-12:00 PM,Yes,NA,11,3,76,0,0,0
7/9/2018 11:17,7/9/2018 11:41,Survey Preview,,100,1422,TRUE,7/9/2018 11:42,R_3IWAInZxRp7Ch7P,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Cottage Grove Ravine Regional Park,1,June,30,2018,10:00-12:00 PM,Yes,NA,1,0,39,0,0,0
7/9/2018 11:41,7/9/2018 11:42,Survey Preview,,100,88,TRUE,7/9/2018 11:42,R_3M5buQkNRUblYoC,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Point Douglas Regional Trail,2,June,30,2018,8:00-10:00 AM,No,6/23/18 8-10am,6,3,0,0,0,0
7/9/2018 11:06,7/9/2018 11:06,Survey Preview,,100,50,TRUE,7/9/2018 11:06,R_1psZEdFYMv8epPY,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Pine Point Regional Park,2,July,1,2018,6:00-8:00 PM,Yes,NA,13,3,0,0,0,0
7/9/2018 11:13,7/9/2018 11:15,Survey Preview,,100,113,TRUE,7/9/2018 11:15,R_2TAHP5YSnPwAeXL,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Cottage Grove Ravine Regional Park,1,July,1,2018,6:00-8:00 PM,No,6/24/18 6-8pm,6,0,46,0,0,0
7/9/2018 11:15,7/9/2018 11:16,Survey Preview,,100,52,TRUE,7/9/2018 11:16,R_2QYAdGsVL7Pwp6S,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,July,1,2018,4:00-6:00 PM,No,6/24/18 4-6pm,5,7,0,0,0,0
7/9/2018 11:16,7/9/2018 11:17,Survey Preview,,100,39,TRUE,7/9/2018 11:17,R_2XbnsJX4ODfb0bD,,,,,44.80540466,-93.62480164,preview,EN,JJ,Washington County,Point Douglas Regional Trail,1,July,1,2018,10:00-12:00 PM,No,6/24/18 10am-12pm,0,5,0,0,0,0
7/9/2018 11:03,7/9/2018 11:04,Survey Preview,,100,54,TRUE,7/9/2018 11:04,R_2PdRpD3Ska6UCpk,,,,,45.00280762,-93.08260345,preview,EN,MS,Washington County,Pine Point Regional Park,2,July,1,2018,10:00-12:00 PM,Yes,NA,1,1,0,0,0,0
7/9/2018 11:12,7/9/2018 11:12,Survey Preview,,100,38,TRUE,7/9/2018 11:12,R_3nwHP9yxT0E410z,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Cottage Grove Ravine Regional Park,2,July,2,2018,2:00-4:00 PM,Yes,NA,2,3,0,0,0,0
7/9/2018 11:12,7/9/2018 11:13,Survey Preview,,100,44,TRUE,7/9/2018 11:13,R_3F4HOuVpXxD5bLA,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Cottage Grove Ravine Regional Park,1,July,2,2018,12:00-2:00 PM,Yes,NA,1,0,22,0,0,0
7/9/2018 11:05,7/9/2018 11:06,Survey Preview,,100,49,TRUE,7/9/2018 11:06,R_bPWLCeITRFhBgQ1,,,,,45.00280762,-93.08260345,preview,EN,IS,Washington County,Hardwood Creek Regional Park,2,July,4,2018,8:00-10:00 AM,Yes,NA,30,15,0,0,0,0
7/9/2018 11:04,7/9/2018 11:05,Survey Preview,,100,38,TRUE,7/9/2018 11:05,R_O8SGUjVohUyJgxH,,,,,45.00280762,-93.08260345,preview,EN,KN,Washington County,Square Lake Special Recreation Feature,1,July,4,2018,4:00-6:00 PM,Yes,NA,0,0,18,0,0,0
9/19/2018 14:51,9/19/2018 14:52,Survey Preview,,100,66,TRUE,9/19/2018 14:52,R_122OAtmGuCjrTjk,,,,,45.06480408,-92.84729767,preview,EN,rr,Washington County,Lake Elmo Park Reserve,1,July,4,2018,8:00-10:00 AM,Yes,NA,1,0,72,0,0,0
7/9/2018 11:07,7/9/2018 11:08,Survey Preview,,100,55,TRUE,7/9/2018 11:08,R_1g5UY2qax4wArW2,,,,,45.00280762,-93.08260345,preview,EN,GS,Washington County,Lake Elmo Park Reserve,1,July,5,2018,10:00-12:00 PM,Yes,NA,2,1,176,2,1,0
7/26/2018 12:33,7/26/2018 12:33,Survey Preview,,100,41,TRUE,7/26/2018 12:33,R_2tupLOFFloq9haN,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Pine Point Regional Park,2,July,5,2018,6:00-8:00 PM,Yes,NA,21,1,0,0,0,0
7/9/2018 11:10,7/9/2018 11:12,Survey Preview,,100,100,TRUE,7/9/2018 11:12,R_1OjjZQiAuhEGUf8,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Point Douglas Regional Trail,2,July,5,2018,4:00-6:00 PM,Yes,NA,12,0,0,0,0,0
7/9/2018 11:09,7/9/2018 11:10,Survey Preview,,100,53,TRUE,7/9/2018 11:10,R_2DOb03OEct3M8Ug,,,,,45.00280762,-93.08260345,preview,EN,JJ,Washington County,Point Douglas Regional Trail,2,July,7,2018,6:00-8:00 PM,Yes,NA,12,0,0,0,0,0
7/26/2018 12:33,7/26/2018 12:34,Survey Preview,,100,30,TRUE,7/26/2018 12:34,R_ykV3wgVof4fusnv,,,,,44.80540466,-93.62480164,preview,EN,MS,Washington County,Hardwood Creek Regional Park,15,July,7,2018,8:00-10:00 AM,Yes,NA,19,9,0,0,0,0
7/9/2018 11:06,7/9/2018 11:07,Survey Preview,,100,42,TRUE,7/9/2018 11:07,R_2zZnPLYnKJ2GnP2,,,,,45.00280762,-93.08260345,preview,EN,GS,Washington County,Lake Elmo Park Reserve,1,July,8,2018,4:00-6:00 PM,Yes,NA,0,1,255,0,0,0
7/9/2018 11:02,7/9/2018 11:03,Survey Preview,,100,85,TRUE,7/9/2018 11:03,R_3qO69uoul0tsMRi,,,,,44.80540466,-93.62480164,preview,EN,IS,Washington County,Hardwood Creek Regional Park,15,July,8,2018,10:00-12:00 PM,Yes,NA,26,13,0,0,0,0
