StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q29,Q1,Q13,Q17,Q17,Q19,Q21,Q26,Q27,Q28,Q18,Q22,Q23,Q24,Q26,Q27
6/22/2018 8:26,6/22/2018 8:27,IP Address,156.99.75.2,100,45,TRUE,6/22/2018 8:27,R_3CNQDablzMXrdY4,,,,,44.92779541,-93.11620331,anonymous,EN,NG,Saint Paul,Trout Brook Regional Trail,2,June,7,2018,6:00-8:00 PM,Yes,,1,3,0,0,0,0
6/22/2018 8:27,6/22/2018 8:30,IP Address,156.99.75.2,100,157,TRUE,6/22/2018 8:30,R_Xp1eBh0omL0qb1D,,,,,44.92779541,-93.11620331,anonymous,EN,PD,Saint Paul,Hidden Falls-Crosby Farm Regional Park,4,June,7,2018,2:00-4:00 PM,Yes,,16,8,38,0,0,0
6/26/2018 7:36,6/26/2018 7:37,IP Address,156.99.75.2,100,70,TRUE,6/26/2018 7:37,R_oXqpUkQv4Eu9jFf,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Mississippi Gorge Regional Park,5,June,8,2018,2:00-4:00 PM,Yes,,15,14,0,0,0,0
7/27/2018 9:30,7/27/2018 9:36,IP Address,156.99.75.2,100,358,TRUE,7/27/2018 9:36,R_2XbQgl8kHEmKd98,,,,,44.93580627,-93.1631012,anonymous,EN,MAH,Saint Paul,Bruce Vento Regional Trail,6,June,8,2018,10:00-12:00 PM,Yes,,14,7,0,0,0,0
7/2/2018 10:20,7/2/2018 10:21,IP Address,156.99.75.2,100,60,TRUE,7/2/2018 10:21,R_1eCTRWtUeeMcgRf,,,,,44.92779541,-93.11620331,anonymous,EN,PD,Saint Paul,Hidden Falls-Crosby Farm Regional Park,2,June,8,2018,12:00-2:00 PM,Yes,,2,7,5,0,0,0
6/26/2018 7:38,6/26/2018 7:39,IP Address,156.99.75.2,100,56,TRUE,6/26/2018 7:39,R_1oGAJF2kqhob0KA,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Cherokee Heights Regional Park,5,June,9,2018,6:00-8:00 PM,Yes,,2,23,0,0,0,0
6/26/2018 7:47,6/26/2018 7:48,IP Address,156.99.75.2,100,46,TRUE,6/26/2018 7:48,R_2Xp12CHnqBvu1g7,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Lilydale-Harriet Island Regional Park,1,June,9,2018,4:00-6:00 PM,Yes,,4,2,69,0,0,0
6/26/2018 7:39,6/26/2018 7:40,IP Address,156.99.75.2,100,71,TRUE,6/26/2018 7:40,R_1LtXCCXnGqX2AkV,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Sam Morgan Regional Trail,2,June,12,2018,4:00-6:00 PM,Yes,,85,18,0,0,0,0
6/26/2018 7:46,6/26/2018 7:47,IP Address,156.99.75.2,100,51,TRUE,6/26/2018 7:47,R_2AF3FvrF7JHJy8t,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Hidden Falls-Crosby Farm Regional Park,1,June,12,2018,4:00-6:00 PM,Yes,,10,6,6,0,0,0
6/19/2018 9:25,6/19/2018 9:25,IP Address,156.99.75.2,100,49,TRUE,6/19/2018 9:25,R_2qdSndPjKAFnH4m,,,,,44.92779541,-93.11620331,anonymous,EN,BS,Saint Paul,Indian Mounds Regional Park,1,June,12,2018,2:00-4:00 PM,Yes,,1,5,27,0,0,0
7/27/2018 9:36,7/27/2018 9:38,IP Address,156.99.75.2,100,117,TRUE,7/27/2018 9:38,R_p0EGO7Y1JwfIR0Z,,,,,44.92779541,-93.11620331,anonymous,EN,MAH,Saint Paul,Mississippi Gorge Regional Park,2,June,12,2018,2:00-4:00 PM,Yes,,5,2,0,0,0,0
6/26/2018 7:40,6/26/2018 7:41,IP Address,156.99.75.2,100,53,TRUE,6/26/2018 7:41,R_sXV7zCVHDvcGyJz,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Cherokee Heights Regional Park,1,June,15,2018,12:00-2:00 PM,Yes,,2,19,3,0,0,0
6/26/2018 7:45,6/26/2018 7:46,IP Address,156.99.75.2,100,51,TRUE,6/26/2018 7:46,R_1GIi3IcY0TDMPQO,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Lilydale-Harriet Island Regional Park,2,June,15,2018,2:00-4:00 PM,Yes,,7,17,49,0,0,0
7/2/2018 10:14,7/2/2018 10:15,IP Address,156.99.75.2,100,68,TRUE,7/2/2018 10:15,R_czRHa5IURsjngsx,,,,,44.92779541,-93.11620331,anonymous,EN,HG,Saint Paul,Lilydale-Harriet Island Regional Park,1,June,16,2018,6:00-8:00 PM,Yes,,30,12,47,0,0,0
7/2/2018 10:15,7/2/2018 10:17,IP Address,156.99.75.2,100,83,TRUE,7/2/2018 10:17,R_23ayc4bUOEabDQ5,,,,,44.92779541,-93.11620331,anonymous,EN,HG,Saint Paul,Trout Brook Regional Trail,3,June,17,2018,2:00-4:00 PM,Yes,,1,3,0,0,0,0
6/26/2018 7:41,6/26/2018 7:42,IP Address,156.99.75.2,100,54,TRUE,6/26/2018 7:42,R_1BVCMWeXtnMaDIc,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Sam Morgan Regional Trail,4,June,18,2018,8:00-10:00 AM,Yes,,1,1,0,0,0,0
7/2/2018 10:19,7/2/2018 10:19,IP Address,156.99.75.2,100,48,TRUE,7/2/2018 10:19,R_1rIzTISm8sr5Xy3,,,,,44.92779541,-93.11620331,anonymous,EN,PD,Saint Paul,Indian Mounds Regional Park,2,June,18,2018,10:00-12:00 PM,Yes,,3,14,2,0,0,0
7/27/2018 9:38,7/27/2018 9:39,IP Address,156.99.75.2,100,45,TRUE,7/27/2018 9:39,R_3Ec0mgZZkfoG0um,,,,,44.92779541,-93.11620331,anonymous,EN,MAH,Saint Paul,Trout Brook Regional Trail,1,June,19,2018,10:00-12:00 PM,Yes,,0,3,3,0,0,0
6/26/2018 7:43,6/26/2018 7:43,IP Address,156.99.75.2,100,49,TRUE,6/26/2018 7:43,R_3dWi3Ra102SHsrq,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Cherokee Heights Regional Park,2,June,21,2018,8:00-10:00 AM,Yes,,3,14,0,0,0,0
7/2/2018 10:18,7/2/2018 10:18,IP Address,156.99.75.2,100,42,TRUE,7/2/2018 10:19,R_Zrg60V0QKcZKOdj,,,,,44.92779541,-93.11620331,anonymous,EN,PD,Saint Paul,Lilydale-Harriet Island Regional Park,8,June,21,2018,10:00-12:00 PM,Yes,,6,13,0,0,0,0
6/26/2018 7:44,6/26/2018 7:45,IP Address,156.99.75.2,100,60,TRUE,6/26/2018 7:45,R_3sA3PikI1WRpoZ0,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Mississippi Gorge Regional Park,3,June,22,2018,10:00-12:00 PM,Yes,,15,10,0,0,0,0
7/2/2018 10:17,7/2/2018 10:18,IP Address,156.99.75.2,100,39,TRUE,7/2/2018 10:18,R_2Ug8OygJiSXV2oP,,,,,44.92779541,-93.11620331,anonymous,EN,PD,Saint Paul,Hidden Falls-Crosby Farm Regional Park,5,June,22,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
6/23/2018 19:58,6/23/2018 20:00,Offline,174.20.174.57,100,0,TRUE,6/25/2018 0:07,R_l7NpYTCYaRJ403O,,,,,45.08000183,-93.13780212,,EN,Hg,Saint Paul,"Como Regional Park, Zoo, & Conservatory",8,June,23,2018,6:00-8:00 PM,Yes,,19,25,1,0,0,0
6/23/2018 17:55,6/23/2018 17:56,Offline,174.20.174.57,100,0,TRUE,6/25/2018 0:07,R_miTtxYCwusAZI33,,,,,45.08000183,-93.13780212,,EN,Hg,Saint Paul,"Como Regional Park, Zoo, & Conservatory",9,June,23,2018,6:00-8:00 PM,Yes,,0,0,9,0,0,0
6/23/2018 14:10,6/23/2018 14:11,Offline,174.20.174.57,100,0,TRUE,6/25/2018 0:07,R_dhwBMP7MDkPH8Op,,,,,45.08000183,-93.13780212,,EN,Hg,Saint Paul,Bruce Vento Regional Trail,8,June,23,2018,12:00-2:00 PM,Yes,,6,5,0,0,0,0
6/23/2018 10:09,6/23/2018 12:07,Offline,174.20.174.57,100,0,TRUE,6/25/2018 0:07,R_6V7U2JsaatdfmwJ,,,,,45.08000183,-93.13780212,,EN,Hg,Saint Paul,Sam Morgan Regional Trail,5,June,23,2018,10:00-12:00 PM,Yes,,21,16,0,0,0,0
6/23/2018 10:07,6/23/2018 10:08,Offline,174.20.174.57,100,0,TRUE,6/25/2018 0:07,R_izNaf0pzivyLBQS,,,,,45.08000183,-93.13780212,,EN,Hg,Saint Paul,Indian Mounds Regional Park,3,June,23,2018,8:00-10:00 AM,Yes,,1,6,1,0,0,0
6/24/2018 15:58,6/24/2018 15:59,Offline,174.20.174.57,100,0,TRUE,6/25/2018 0:07,R_oynZ3rOesuJ2d7e,,,,,45.08000183,-93.13780212,,EN,Hg,Saint Paul,Sam Morgan Regional Trail,6,June,24,2018,2:00-4:00 PM,Yes,,11,9,26,0,0,0
6/24/2018 14:10,6/24/2018 14:11,Offline,174.20.174.57,100,0,TRUE,6/25/2018 0:07,R_k0pCjtQZdTi9id8,,,,,45.08000183,-93.13780212,,EN,Hg,Saint Paul,Indian Mounds Regional Park,4,June,24,2018,12:00-2:00 PM,Yes,,7,14,20,0,0,0
7/27/2018 9:39,7/27/2018 9:40,IP Address,156.99.75.2,100,50,TRUE,7/27/2018 9:40,R_2EgHgt7rf6OaeGs,,,,,44.92779541,-93.11620331,anonymous,EN,MAH,Saint Paul,Bruce Vento Regional Trail,5,June,25,2018,8:00-10:00 AM,Yes,,6,6,3,0,0,0
7/27/2018 9:16,7/27/2018 9:17,IP Address,156.99.75.2,100,44,TRUE,7/27/2018 9:17,R_31RxZOTpWVQGZRJ,,,,,44.93580627,-93.1631012,anonymous,EN,PD,Saint Paul,Phalen Regional Park,11,June,25,2018,10:00-12:00 PM,Yes,,0,0,8,0,0,0
7/13/2018 8:00,7/13/2018 8:01,IP Address,156.99.75.2,100,49,TRUE,7/13/2018 8:01,R_qPZ0ubkWBNplS6d,,,,,44.92779541,-93.11620331,anonymous,EN,BS,Saint Paul,"Como Regional Park, Zoo, & Conservatory",20,June,27,2018,10:00-12:00 PM,Yes,,0,0,41,0,0,0
7/13/2018 8:00,7/13/2018 8:00,IP Address,156.99.75.2,100,49,TRUE,7/13/2018 8:00,R_2akIlp5On5YKJcm,,,,,44.92779541,-93.11620331,anonymous,EN,BSS,Saint Paul,Indian Mounds Regional Park,4,June,27,2018,6:00-8:00 PM,Yes,,9,16,25,0,0,0
7/27/2018 9:14,7/27/2018 9:15,IP Address,156.99.75.2,100,40,TRUE,7/27/2018 9:15,R_6ilTugRloL0ekwx,,,,,44.93580627,-93.1631012,anonymous,EN,PD,Saint Paul,Sam Morgan Regional Trail,6,June,27,2018,2:00-4:00 PM,Yes,,19,9,8,0,0,0
7/27/2018 9:15,7/27/2018 9:16,IP Address,156.99.75.2,100,42,TRUE,7/27/2018 9:16,R_yjU179j6yUks0PD,,,,,44.93580627,-93.1631012,anonymous,EN,PD,Saint Paul,Sam Morgan Regional Trail,3,June,27,2018,4:00-6:00 PM,Yes,,17,7,0,0,0,0
7/13/2018 7:58,7/13/2018 7:59,IP Address,156.99.75.2,100,51,TRUE,7/13/2018 7:59,R_3O1STopih42Br3j,,,,,44.92779541,-93.11620331,anonymous,EN,BSS,Saint Paul,Indian Mounds Regional Park,1,June,28,2018,4:00-6:00 PM,Yes,,0,6,16,0,0,0
7/13/2018 7:55,7/13/2018 7:56,IP Address,156.99.75.2,100,54,TRUE,7/13/2018 7:56,R_1QmYHOBnwG12xoY,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Indian Mounds Regional Park,2,June,30,2018,2:00-4:00 PM,Yes,,2,13,5,0,0,0
7/12/2018 9:51,7/12/2018 9:52,Offline,107.4.248.53,100,0,TRUE,7/13/2018 12:29,R_31gMSTDBSZqqMKX,,,,,45.09379578,-93.00229645,,EN,Hg,Saint Paul,Bruce Vento Regional Trail,8,June,30,2018,4:00-6:00 PM,Yes,,2,1,0,0,0,0
7/12/2018 9:50,7/12/2018 9:51,Offline,107.4.248.53,100,0,TRUE,7/13/2018 12:29,R_cgBCh93Sy2Dm8Kn,,,,,45.09379578,-93.00229645,,EN,Hg,Saint Paul,Hidden Falls-Crosby Farm Regional Park,2,June,30,2018,2:00-4:00 PM,Yes,,7,4,8,0,0,0
7/12/2018 9:49,7/12/2018 9:50,Offline,107.4.248.53,100,0,TRUE,7/13/2018 12:29,R_iqeCJh5iQB3MWVV,,,,,45.09379578,-93.00229645,,EN,Hg,Saint Paul,Sam Morgan Regional Trail,3,June,30,2018,12:00-2:00 PM,Yes,,15,11,0,0,0,0
7/12/2018 9:47,7/12/2018 9:49,Offline,107.4.248.53,100,0,TRUE,7/13/2018 12:29,R_kc3RC0O8FvneZrb,,,,,45.09379578,-93.00229645,,EN,Hg,Saint Paul,Cherokee Heights Regional Park,5,June,30,2018,8:00-10:00 AM,No,6.16.18 8am-10am,17,8,6,0,0,0
7/27/2018 9:11,7/27/2018 9:12,IP Address,156.99.75.2,100,54,TRUE,7/27/2018 9:12,R_1eJM9W5ThYuqoEJ,,,,,44.93580627,-93.1631012,anonymous,EN,PD,Saint Paul,Mississippi Gorge Regional Park,6,June,30,2018,4:00-6:00 PM,Yes,,33,41,16,0,0,0
7/13/2018 7:49,7/13/2018 7:50,IP Address,156.99.75.2,100,46,TRUE,7/13/2018 7:50,R_24kLmrcvM5UHxw8,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Bruce Vento Regional Trail,1,July,2,2018,4:00-6:00 PM,Yes,,31,13,0,0,0,0
7/13/2018 7:50,7/13/2018 7:51,IP Address,156.99.75.2,100,35,TRUE,7/13/2018 7:51,R_2y1JdzK93mJM7W9,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Sam Morgan Regional Trail,2,July,2,2018,2:00-4:00 PM,Yes,,23,6,0,0,0,0
7/13/2018 7:51,7/13/2018 7:52,IP Address,156.99.75.2,100,43,TRUE,7/13/2018 7:52,R_reRq8Yg1P5GquHf,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Phalen Regional Park,8,July,2,2018,6:00-8:00 PM,Yes,,0,0,42,0,0,0
7/5/2018 9:51,7/5/2018 9:52,IP Address,156.99.75.2,100,54,TRUE,7/5/2018 9:52,R_tQjOLneBP3QvbW1,,,,,44.92779541,-93.11620331,anonymous,EN,BS,Saint Paul,"Como Regional Park, Zoo, & Conservatory",1,July,3,2018,10:00-12:00 PM,Yes,,3,3,0,0,0,0
7/13/2018 8:01,7/13/2018 8:02,IP Address,156.99.75.2,100,48,TRUE,7/13/2018 8:02,R_R3pQ9Rw6ClSxS9z,,,,,44.92779541,-93.11620331,anonymous,EN,BSS,Saint Paul,"Como Regional Park, Zoo, & Conservatory",1,July,3,2018,10:00-12:00 PM,Yes,,3,3,0,0,0,0
7/13/2018 7:56,7/13/2018 7:57,IP Address,156.99.75.2,100,45,TRUE,7/13/2018 7:57,R_3MfyatHeyX1umly,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Mississippi Gorge Regional Park,2,July,4,2018,6:00-8:00 PM,Yes,,12,13,0,0,0,0
7/13/2018 7:57,7/13/2018 7:58,IP Address,156.99.75.2,100,41,TRUE,7/13/2018 7:58,R_3KZ93YvOc8w4q7E,,,,,44.92779541,-93.11620331,anonymous,EN,AP,Saint Paul,Hidden Falls-Crosby Farm Regional Park,3,July,4,2018,4:00-6:00 PM,Yes,,4,7,0,0,0,0
7/13/2018 7:48,7/13/2018 7:49,IP Address,156.99.75.2,100,66,TRUE,7/13/2018 7:49,R_1oqioBhluBNXcwm,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Indian Mounds Regional Park,1,July,4,2018,4:00-6:00 PM,Yes,,0,3,27,0,0,0
8/14/2018 11:24,8/14/2018 11:25,IP Address,156.99.75.2,100,63,TRUE,8/14/2018 11:25,R_2P0PI8mBaraesqD,,,,,44.96640015,-93.12290192,anonymous,EN,MAH,Saint Paul,Trout Brook Regional Trail,2,July,4,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
7/8/2018 22:30,7/8/2018 22:31,Offline,174.20.156.161,100,0,TRUE,7/13/2018 23:08,R_f9adqtR1AQlrgpg,,,,,45.06410217,-93.34279633,,EN,NG,Ramsey County,Trout Brook Regional Trail,1,July,5,2018,8:00-10:00 AM,Yes,,8,5,2,0,0,0
7/13/2018 7:52,7/13/2018 7:53,IP Address,156.99.75.2,100,39,TRUE,7/13/2018 7:53,R_qxCcVQbiUu6Ng8p,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Sam Morgan Regional Trail,6,July,7,2018,4:00-6:00 PM,Yes,,3,6,8,0,0,0
7/13/2018 7:53,7/13/2018 7:54,IP Address,156.99.75.2,100,46,TRUE,7/13/2018 7:54,R_1jf6qIJ7u3vWoZY,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Bruce Vento Regional Trail,1,July,7,2018,12:00-2:00 PM,Yes,,45,11,0,0,0,0
7/13/2018 7:54,7/13/2018 7:55,IP Address,156.99.75.2,100,46,TRUE,7/13/2018 7:55,R_3IavSz7smA24EVn,,,,,44.92779541,-93.11620331,anonymous,EN,BDD,Saint Paul,Phalen Regional Park,7,July,7,2018,2:00-4:00 PM,Yes,,3,7,0,0,0,0
7/8/2018 22:32,7/8/2018 22:33,Offline,174.20.156.161,100,0,TRUE,7/13/2018 23:08,R_4mVLgvFwga0pqiW,,,,,45.06410217,-93.34279633,,EN,NG,Saint Paul,Mississippi Gorge Regional Park,7,July,7,2018,10:00-12:00 PM,Yes,,12,14,1,0,0,0
7/8/2018 22:31,7/8/2018 22:32,Offline,174.20.156.161,100,0,TRUE,7/13/2018 23:08,R_l3j1Hkv2q2ATNoJ,,,,,44.99940491,-93.29699707,,EN,NG,Saint Paul,Hidden Falls-Crosby Farm Regional Park,5,July,7,2018,8:00-10:00 AM,Yes,,0,0,0,0,0,0
7/27/2018 9:05,7/27/2018 9:05,IP Address,156.99.75.2,100,44,TRUE,7/27/2018 9:05,R_3PH5UdKG1zlbKNv,,,,,44.93580627,-93.1631012,anonymous,EN,PD,Saint Paul,Indian Mounds Regional Park,4,July,7,2018,2:00-4:00 PM,Yes,,25,21,10,0,0,0
7/12/2018 9:53,7/12/2018 9:54,Offline,107.4.248.53,100,0,TRUE,7/13/2018 12:29,R_3Pr1cqT7Jib6rIf,,,,,45.09379578,-93.00229645,,EN,Hg,Saint Paul,Phalen Regional Park,9,July,8,2018,6:00-8:00 PM,No,6.30.18 6pm-8pm,1,2,7,0,0,0
