StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q29,Q1,Q15,Q17,Q17,Q21,Q19,Q26,Q27,Q28,Q18,Q22,Q23,Q24,Q26,Q27
6/18/2018 13:40,6/18/2018 13:41,Survey Preview,,100,62,TRUE,6/18/2018 13:41,R_21u2d3zjlGaJM8K,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Northeast Diagonal Regional Trail,1,May,26,2018,6:00-8:00 PM,Yes,,11,3,0,0,0,0
6/18/2018 13:41,6/18/2018 13:42,Survey Preview,,100,80,TRUE,6/18/2018 13:42,R_3mURI1L84M2wV5D,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Hyland Lake Park Reserve,6,May,29,2018,4:00-6:00 PM,Yes,,23,1,0,0,0,0
6/18/2018 13:42,6/18/2018 13:43,Survey Preview,,100,57,TRUE,6/18/2018 13:43,R_2CcQbbUQRpYzxKC,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Nine Mile Creek Regional Trail,26,May,29,2018,6:00-8:00 PM,Yes,,3,0,0,0,0,0
6/18/2018 13:43,6/18/2018 13:44,Survey Preview,,100,75,TRUE,6/18/2018 13:44,R_27apiyxE42behlY,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,9,May,27,2018,6:00-8:00 PM,Yes,,5,1,0,0,0,0
6/18/2018 13:44,6/18/2018 13:45,Survey Preview,,100,46,TRUE,6/18/2018 13:45,R_1Kl5JJrwfBjO5JT,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,North Cedar Lake Regional Trail,4,May,27,2018,4:00-6:00 PM,Yes,,6,6,0,0,0,0
6/18/2018 13:47,6/18/2018 13:48,Survey Preview,,100,57,TRUE,6/18/2018 13:48,R_REpEN8wu4eQt7nr,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Luce Line Regional Trail,16,May,26,2018,4:00-6:00 PM,Yes,,14,7,0,0,0,0
6/18/2018 13:48,6/18/2018 13:49,Survey Preview,,100,73,TRUE,6/18/2018 13:49,R_2z7t809rRUmNBp9,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Clifton French Regional Park,1,May,26,2018,6:00-8:00 PM,Yes,,2,2,104,0,0,0
6/18/2018 13:50,6/18/2018 13:51,Survey Preview,,100,65,TRUE,6/18/2018 13:51,R_01he553byMT7vzP,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Coon Rapids Dam Regional Park,3,May,28,2018,10:00-12:00 PM,Yes,,118,93,0,0,0,0
6/18/2018 13:51,6/18/2018 13:52,Survey Preview,,100,56,TRUE,6/18/2018 13:52,R_22Xs1OzJeg09AYx,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Crystal Lake Regional Trail,19,May,31,2018,10:00-12:00 PM,Yes,,1,2,0,0,0,0
6/18/2018 13:53,6/18/2018 13:54,Survey Preview,,100,65,TRUE,6/18/2018 13:54,R_xsH3WQdbqBCAaLT,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,27,May,26,2018,6:00-8:00 PM,Yes,,0,0,0,0,0,0
6/18/2018 13:54,6/18/2018 13:56,Survey Preview,,100,72,TRUE,6/18/2018 13:56,R_2fXmQdMciqP8F2h,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Twin Lakes Regional Trail,11,June,2,2018,8:00-10:00 AM,Yes,,4,12,0,0,0,0
6/18/2018 13:56,6/18/2018 13:57,Survey Preview,,100,63,TRUE,6/18/2018 13:57,R_0UNV006QKjeSlYR,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Carver Park Reserve,2,May,26,2018,4:00-6:00 PM,Yes,,6,7,7,0,0,0
6/18/2018 13:57,6/18/2018 13:58,Survey Preview,,100,51,TRUE,6/18/2018 13:58,R_3papeqAtLvmK514,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,North Mississippi Regional Park,1,June,2,2018,10:00-12:00 PM,Yes,,3,9,2,0,0,0
6/18/2018 13:58,6/18/2018 13:59,Survey Preview,,100,91,TRUE,6/18/2018 13:59,R_2zOV7bDkTgZhbvG,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,June,3,2018,12:00-2:00 PM,Yes,,0,0,4,0,0,0
6/18/2018 13:59,6/18/2018 14:02,Survey Preview,,100,146,TRUE,6/18/2018 14:02,R_3r2uUJrb6CQ8Kig,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,June,3,2018,2:00-4:00 PM,Yes,,0,0,58,0,0,0
6/18/2018 14:02,6/18/2018 14:03,Survey Preview,,100,75,TRUE,6/18/2018 14:03,R_1gSdFq9ILz0e5E3,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,June,7,2018,10:00-12:00 PM,Yes,,2,0,4,0,0,0
6/18/2018 14:03,6/18/2018 14:05,Survey Preview,,100,131,TRUE,6/18/2018 14:05,R_2Bqy9aJPXyYuP7m,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Lake Independence Regional Trail,7,May,29,2018,4:00-6:00 PM,No,06/05/2018 4-6 pm,2,0,0,0,0,0
6/18/2018 14:05,6/18/2018 14:06,Survey Preview,,100,64,TRUE,6/18/2018 14:06,R_1NbrtSRi9rMDsoG,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Baker Park Reserve,1,May,29,2018,2:00-4:00 PM,No,06/05/2018 2-4pm,0,0,21,0,0,0
6/18/2018 14:06,6/18/2018 14:07,Survey Preview,,100,55,TRUE,6/18/2018 14:07,R_1N2Ff2JXEnCkfDs,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Rush Creek Regional Trail,1,June,3,2018,10:00-12:00 PM,Yes,,19,6,0,0,0,0
6/18/2018 14:07,6/18/2018 14:08,Survey Preview,,100,53,TRUE,6/18/2018 14:08,R_3QSMblFyQcoe7xS,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Elm Creek Park Reserve,1,June,3,2018,12:00-2:00 PM,Yes,,10,1,147,0,0,0
6/18/2018 14:08,6/18/2018 14:09,Survey Preview,,100,72,TRUE,6/18/2018 14:09,R_1py9JGbaGUGU6vV,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,June,4,2018,10:00-12:00 PM,Yes,,0,0,45,2,0,0
6/18/2018 14:09,6/18/2018 14:11,Survey Preview,,100,65,TRUE,6/18/2018 14:11,R_3P6qoOEs4r09u1J,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Luce Line Regional Trail,19,June,3,2018,4:00-6:00 PM,Yes,,42,36,0,0,0,0
6/18/2018 14:11,6/18/2018 14:12,Survey Preview,,100,70,TRUE,6/18/2018 14:12,R_10pCQZaNm3mk67O,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Clifton French Regional Park,1,June,3,2018,2:00-4:00 PM,Yes,,1,10,164,0,0,0
6/18/2018 14:12,6/18/2018 14:13,Survey Preview,,100,79,TRUE,6/18/2018 14:13,R_3G6rgcaktlGvrlm,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,36,June,2,2018,4:00-6:00 PM,Yes,,4,8,0,0,0,0
6/18/2018 14:13,6/18/2018 14:14,Survey Preview,,100,58,TRUE,6/18/2018 14:14,R_1pEtLkd6KvvvbDd,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,North Cedar Lake Regional Trail,1,June,1,2018,10:00-12:00 PM,Yes,,56,11,0,0,0,0
6/18/2018 14:14,6/18/2018 14:15,Survey Preview,,100,51,TRUE,6/18/2018 14:15,R_3HOiQtrJU5fFXPa,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,7,June,1,2018,8:00-10:00 AM,Yes,,21,6,0,0,0,0
6/18/2018 14:16,6/18/2018 14:19,Survey Preview,,100,177,TRUE,6/18/2018 14:19,R_3O7DKp8xKMvpCiD,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Cleary Lake Regional Park (Scott County),1,June,2,2018,2:00-4:00 PM,Yes,,0,0,29,0,0,0
6/18/2018 14:19,6/18/2018 14:21,Survey Preview,,100,140,TRUE,6/18/2018 14:21,R_2Bi0aZOKRZiXPwy,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Bassett Creek Regional Trail,1,June,10,2018,12:00-2:00 PM,Yes,,1,10,0,0,0,0
6/18/2018 14:21,6/18/2018 14:22,Survey Preview,,100,58,TRUE,6/18/2018 14:22,R_6YkdeNziivMfzb3,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Fish Lake Regional Park,1,June,10,2018,10:00-12:00 PM,Yes,,2,0,52,0,0,0
6/18/2018 14:22,6/18/2018 14:23,Survey Preview,,100,47,TRUE,6/18/2018 14:23,R_SDiMmkEPMKqJuVz,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Twin Lakes Regional Trail,11,June,9,2018,10:00-12:00 PM,Yes,,1,53,0,0,0,0
6/18/2018 14:23,6/18/2018 14:24,Survey Preview,,100,49,TRUE,6/18/2018 14:24,R_1OK8SjaWSV2s8LO,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,North Mississippi Regional Park,1,June,9,2018,8:00-10:00 AM,Yes,,19,5,4,0,0,0
6/18/2018 14:24,6/18/2018 14:25,Survey Preview,,100,70,TRUE,6/18/2018 14:25,R_2zqCVMXYQC0MdVm,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Coon Rapids Dam Regional Park,3,June,7,2018,4:00-6:00 PM,Yes,,37,80,0,0,0,0
6/18/2018 14:25,6/18/2018 14:26,Survey Preview,,100,47,TRUE,6/18/2018 14:26,R_24AhBlrrFBF2gow,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Shingle Creek Regional Trail,41,June,7,2018,12:00-2:00 PM,Yes,,0,4,0,0,0,0
6/18/2018 14:26,6/18/2018 14:27,Survey Preview,,100,44,TRUE,6/18/2018 14:27,R_2ZQ48gaic7qVnTO,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Crystal Lake Regional Trail,6,June,6,2018,8:00-10:00 AM,Yes,,0,2,0,0,0,0
6/18/2018 14:27,6/18/2018 14:28,Survey Preview,,100,44,TRUE,6/18/2018 14:28,R_1JFou6MGJdjNd1K,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Elm Creek Park Reserve,2,June,5,2018,12:00-2:00 PM,Yes,,16,0,0,0,0,0
6/18/2018 14:28,6/18/2018 14:29,Survey Preview,,100,77,TRUE,6/18/2018 14:29,R_2xFZ8ija1e8J9Bl,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Crystal Lake Regional Trail,4,June,3,2018,12:00-2:00 PM,Yes,,7,4,0,0,0,0
6/18/2018 14:29,6/18/2018 14:30,Survey Preview,,100,42,TRUE,6/18/2018 14:30,R_3hihxPnoEcmsxQ6,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Northeast Diagonal Regional Trail,1,June,3,2018,10:00-12:00 PM,Yes,,13,11,0,0,0,0
6/18/2018 14:30,6/18/2018 14:31,Survey Preview,,100,59,TRUE,6/18/2018 14:31,R_1eRk8ntztiMMZvn,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Silverwood Special Recreation Feature,1,June,3,2018,8:00-10:00 AM,Yes,,0,17,54,0,0,0
6/18/2018 14:31,6/18/2018 14:32,Survey Preview,,100,56,TRUE,6/18/2018 14:32,R_10Pmez5HgtINHu1,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Silverwood Special Recreation Feature,1,June,1,2018,4:00-6:00 PM,Yes,,0,9,113,0,0,0
6/18/2018 14:32,6/18/2018 14:33,Survey Preview,,100,49,TRUE,6/18/2018 14:33,R_2RaFVBAWn8rwEbC,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Northeast Diagonal Regional Trail,1,June,1,2018,2:00-4:00 PM,Yes,,14,7,0,0,0,0
6/18/2018 14:33,6/18/2018 14:34,Survey Preview,,100,39,TRUE,6/18/2018 14:34,R_10SL21FZq0NNxAJ,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Crow-Hassan Park Reserve,5,June,3,2018,2:00-4:00 PM,Yes,,0,0,0,0,0,0
6/18/2018 14:35,6/18/2018 14:37,Survey Preview,,100,135,TRUE,6/18/2018 14:37,R_3kvoxTIkLoZ6mvq,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Hyland Lake Park Reserve,3,June,3,2018,6:00-8:00 PM,Yes,,14,14,12,0,0,0
6/18/2018 14:37,6/18/2018 14:38,Survey Preview,,100,84,TRUE,6/18/2018 14:38,R_30r8o9Y4fH1zNmt,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Nine Mile Creek Regional Trail,44,June,3,2018,4:00-6:00 PM,Yes,,34,12,0,0,0,0
6/18/2018 14:38,6/18/2018 14:39,Survey Preview,,100,60,TRUE,6/18/2018 14:39,R_1pzh7hArBvQ8GwA,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Lake Independence Regional Trail,9,June,7,2018,12:00-2:00 PM,Yes,,0,6,0,0,0,0
6/18/2018 14:39,6/18/2018 14:40,Survey Preview,,100,36,TRUE,6/18/2018 14:40,R_VKkitzaeVa6bMQ1,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Baker Park Reserve,2,June,7,2018,10:00-12:00 PM,Yes,,0,3,0,0,0,0
6/18/2018 14:40,6/18/2018 14:41,Survey Preview,,100,40,TRUE,6/18/2018 14:41,R_2rAh5flfi8g0E8m,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,5,June,7,2018,6:00-8:00 PM,Yes,,6,5,0,0,0,0
6/18/2018 14:41,6/18/2018 14:42,Survey Preview,,100,79,TRUE,6/18/2018 14:42,R_2abJ0GtAxK3EOt5,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Carver Park Reserve,4,June,2,2018,2:00-4:00 PM,Yes,,0,2,5,0,0,1
6/18/2018 14:42,6/18/2018 14:43,Survey Preview,,100,69,TRUE,6/18/2018 14:43,R_3L787Bchyz3DiIu,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Dakota Rail Regional Trail,12,May,29,2018,10:00-12:00 PM,Yes,,10,3,0,0,0,0
6/26/2018 12:30,6/26/2018 12:31,Survey Preview,,100,44,TRUE,6/26/2018 12:31,R_2SICoSzVoQ8iemh,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Eagle Lake Regional Park,4,June,16,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
6/26/2018 12:34,6/26/2018 12:36,Survey Preview,,100,108,TRUE,6/26/2018 12:36,R_3g5ho2XPa1CHgyx,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Dakota Rail Regional Trail,10,June,13,2018,4:00-6:00 PM,Yes,,4,14,0,0,0,0
6/26/2018 12:36,6/26/2018 12:38,Survey Preview,,100,111,TRUE,6/26/2018 12:38,R_qCw9jenysdfeFbP,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,17,June,13,2018,6:00-8:00 PM,Yes,,0,0,0,0,0,0
6/26/2018 12:38,6/26/2018 12:39,Survey Preview,,100,78,TRUE,6/26/2018 12:39,R_esWySFxpH5GiDFD,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Clifton French Regional Park,2,June,11,2018,12:00-2:00 PM,Yes,,2,6,0,0,0,0
6/26/2018 12:39,6/26/2018 12:40,Survey Preview,,100,60,TRUE,6/26/2018 12:40,R_3lWbEZSo8Z20aGR,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Luce Line Regional Trail,20,June,11,2018,2:00-4:00 PM,Yes,,1,0,0,0,0,0
6/26/2018 12:40,6/26/2018 12:42,Survey Preview,,100,104,TRUE,6/26/2018 12:42,R_2z6ZYamPvf8nmX6,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Minnesota River Bluffs Regional Trail,7,June,10,2018,2:00-4:00 PM,Yes,,23,54,0,0,0,0
6/26/2018 12:42,6/26/2018 12:44,Survey Preview,,100,105,TRUE,6/26/2018 12:44,R_430TuMy3hQolCMh,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Bryant Lake Regional Park,1,June,10,2018,4:00-6:00 PM,Yes,,0,4,80,0,0,0
6/26/2018 12:44,6/26/2018 12:46,Survey Preview,,100,105,TRUE,6/26/2018 12:46,R_31AEo4NG0CJvWTi,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Elm Creek Park Reserve,1,June,9,2018,2:00-4:00 PM,Yes,,1,1,90,0,0,0
6/26/2018 12:46,6/26/2018 12:47,Survey Preview,,100,76,TRUE,6/26/2018 12:47,R_3hGh0bnCcXBUepf,,,,,45.00590515,-93.43049622,preview,EN,sp,Three Rivers Park District,Rush Creek Regional Trail,9,June,9,2018,4:00-6:00 PM,Yes,,8,1,0,0,0,0
6/26/2018 12:47,6/26/2018 12:49,Survey Preview,,100,114,TRUE,6/26/2018 12:49,R_3IWeLhqUX5Mzega,,,,,45.00590515,-93.43049622,preview,EN,SS,Three Rivers Park District,Kingswood Special Recreation Feature,1,June,12,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
6/26/2018 12:49,6/26/2018 12:51,Survey Preview,,100,76,TRUE,6/26/2018 12:51,R_1EXPu0lFwJPRfJA,,,,,45.00590515,-93.43049622,preview,EN,SS,Three Rivers Park District,Gale Woods Special Recreation Feature,1,June,12,2018,12:00-2:00 PM,Yes,,0,0,22,0,0,0
6/26/2018 12:51,6/26/2018 12:52,Survey Preview,,100,66,TRUE,6/26/2018 12:52,R_32L0LikgYLo5FbH,,,,,45.00590515,-93.43049622,preview,EN,SS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,20,June,9,2018,2:00-4:00 PM,Yes,,3,12,0,0,0,0
6/26/2018 12:52,6/26/2018 12:53,Survey Preview,,100,74,TRUE,6/26/2018 12:53,R_1LUVeVnXJLZjyyl,,,,,45.00590515,-93.43049622,preview,EN,ss,Three Rivers Park District,Carver Park Reserve,8,June,9,2018,6:00-8:00 PM,Yes,,0,0,4,0,0,0
6/26/2018 12:53,6/26/2018 12:57,Survey Preview,,100,247,TRUE,6/26/2018 12:57,R_3ejZrlD3IChB0im,,,,,45.00590515,-93.43049622,preview,EN,js,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),1,June,2,2018,12:00-2:00 PM,Yes,,4,8,8,0,0,0
6/26/2018 12:58,6/26/2018 13:01,Survey Preview,,100,137,TRUE,6/26/2018 13:01,R_2QFCzlmzXMrU2N4,,,,,45.00590515,-93.43049622,preview,EN,JS,Three Rivers Park District,Dakota Rail Regional Trail,1,June,4,2018,12:00-2:00 PM,Yes,,43,4,0,0,0,0
6/26/2018 13:01,6/26/2018 13:02,Survey Preview,,100,94,TRUE,6/26/2018 13:02,R_23eQpu8yMNzcJWC,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Twin Lakes Regional Trail,14,June,11,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
6/26/2018 13:02,6/26/2018 13:04,Survey Preview,,100,104,TRUE,6/26/2018 13:04,R_2WxpmxptRvMdsmw,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Northeast Diagonal Regional Trail,2,June,11,2018,4:00-6:00 PM,Yes,,6,3,0,0,0,0
6/26/2018 13:04,6/26/2018 13:08,Survey Preview,,100,227,TRUE,6/26/2018 13:08,R_2R3vFe0GR5FEbkl,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Silverwood Special Recreation Feature,1,June,11,2018,6:00-8:00 PM,Yes,,0,1,22,0,0,0
6/26/2018 13:08,6/26/2018 13:10,Survey Preview,,100,93,TRUE,6/26/2018 13:10,R_2qgzqQWBWTiesHd,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Shingle Creek Regional Trail,41,June,15,2018,8:00-10:00 AM,Yes,,10,7,0,0,0,0
6/26/2018 13:10,6/26/2018 13:11,Survey Preview,,100,83,TRUE,6/26/2018 13:11,R_3D0ysRYajeVMWdl,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Coon Rapids Dam Regional Park,2,June,15,2018,10:00-12:00 PM,Yes,,30,2,19,0,0,0
6/26/2018 13:11,6/26/2018 13:12,Survey Preview,,100,71,TRUE,6/26/2018 13:12,R_2XoCSFoUrZVcV6n,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Shingle Creek Regional Trail,13,June,17,2018,10:00-12:00 PM,Yes,,3,8,0,0,0,0
6/26/2018 13:12,6/26/2018 13:14,Survey Preview,,100,117,TRUE,6/26/2018 13:14,R_1GKs4pmNE1Pbbza,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Coon Rapids Dam Regional Park,2,June,17,2018,12:00-2:00 PM,Yes,,42,9,51,0,0,0
6/26/2018 13:14,6/26/2018 13:15,Survey Preview,,100,55,TRUE,6/26/2018 13:15,R_PFklvaGtkxoJ9nP,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Crystal Lake Regional Trail,11,June,17,2018,4:00-6:00 PM,Yes,,0,0,0,0,0,0
6/26/2018 13:16,6/26/2018 13:17,Survey Preview,,100,68,TRUE,6/26/2018 13:17,R_5pvgyM0EPaulVjH,,,,,45.00590515,-93.43049622,preview,EN,HB,Three Rivers Park District,Medicine Lake Regional Trail,36,June,17,2018,6:00-8:00 PM,Yes,,0,1,0,0,0,0
